TokenID,FullText,Target,ASTrns,ASTrns_conf,ASTrns_explanation,ASUncc,ASUncc_conf,ASUncc_explanation,ASUnrg,ASUnrg_conf,ASUnrg_explanation,AktAcc,AktAcc_conf,AktAcc_explanation,AktAch,AktAch_conf,AktAch_explanation,AktAct,AktAct_conf,AktAct_explanation,AktState,AktState_conf,AktState_explanation,ClCntfcl,ClCntfcl_conf,ClCntfcl_explanation,ClNegPol,ClNegPol_conf,ClNegPol_explanation,DtExp,DtExp_conf,DtExp_explanation,DtRes,DtRes_conf,DtRes_explanation,DtUniv,DtUniv_conf,DtUniv_explanation,TLAspPfv,TLAspPfv_conf,TLAspPfv_explanation,TLMdIrr,TLMdIrr_conf,TLMdIrr_explanation,TLTS,TLTS_conf,TLTS_explanation,VcPass,VcPass_conf,VcPass_explanation
42004013,When the devil had completed every temptation he departed from him for a season .,had completed (every temptation),1.0,high,"The target verb 'had completed' introduces an overt grammatical subject ('the devil') and an overt direct object noun phrase ('every temptation'), satisfying the first 'set_to_1_if' condition.",0,high,"The verb 'completed' licenses an external argument (the devil as agent) and takes a direct object (every temptation), triggering the set_to_0_if condition for both agent licensing and overt object presence.",0,high,"The target verb 'had completed' introduces an internal argument (direct object) 'every temptation', which triggers the set_to_0_if condition that vetoes ASUnrg.",1,high,"The predicate 'completed' encodes a durative process phase (attempting/executing temptations) that necessarily culminates in a defined result state (all temptations finished), meeting the first 'set_to_1_if' condition.",0,high,"The verb 'complete' denotes a durative process of going through temptations sequentially, and 'had completed every temptation' represents the culmination of that extended process rather than a punctual boundary transition itself, triggering the set_to_0_if condition about apparent punctual transitions representing culminations of durative processes.",0,high,"The verb 'completed' entails a defined result state (finishing all temptations), and the internal argument 'every temptation' is quantized/bounded, both of which trigger set_to_0_if conditions.",0,high,"The verb 'had completed' denotes a bounded change-of-state event with a clear endpoint (finishing all temptations), involving dynamic progression toward completion, which triggers the set_to_0_if condition for change-of-state and eventive unfolding.",0,high,"The clause 'had completed every temptation' uses past perfect morphology to express temporal anteriority within a narrative (the devil's temptation preceded his departure), presenting an event that actually occurred in the narrative world, not a counterfactual situation.",0.0,high,"The target gram 'had completed' is not negated; the sentence is positive and describes the devil as having completed every temptation, with no negator applying to this eventuality.",0,high,"The verb 'completed' entails a bounded activity with a resulting state (all temptations finished), and the clause uses this completion as a trigger for the subsequent action ('he departed'), indicating the result state holds at the reference time rather than presenting a life-history entry.",1,high,"The verb 'completed' describes a change of state (transition from temptations being ongoing to being finished), and the context 'When he had completed every temptation he departed' indicates that the resulting state (completion) held at the reference time, triggering the subsequent departure.",0,high,"The verb 'had completed' denotes a discrete bounded event (finishing all temptations) with focus on the transition/result rather than a continuous situation holding over time, triggering the set_to_0_if condition for punctual/transitional events.",1,high,"The clause presents 'had completed every temptation' as a single bounded occurrence with a construed endpoint (the completion of all temptations), functioning as a discrete step in the narrative sequence ('When...he departed'), which satisfies the set_to_1_if conditions for perfective aspect.",0,high,"The gram 'had completed' is a past perfect form asserting a realized event in the narrative (the devil finished tempting and then departed), with no modal auxiliary, conditional structure, or hypothetical context present.",1.0,high,"The auxiliary 'had' is morphologically past, forming a past perfect construction ('had completed'), which instantiates TLTS as a tense-shifted form distinct from the simple present perfect.",0,high,"The grammatical subject 'the devil' corresponds to the semantic agent (doer) of the action, and 'every temptation' is the grammatical object corresponding to the semantic patient; this is active voice, not passive voice, as there is no auxiliary 'be/been' or 'get/got' introducing a past participle."
42004018,"» The Spirit of Jehovah is upon me . He anointed me to preach good news to the poor . He has sent me to proclaim release to the captives , and recovering of sight to the blind . To set at liberty those who are bruised .",has sent,1.0,high,"The target verb 'has sent' introduces an overt grammatical subject ('He') and an overt direct object noun phrase ('me'), satisfying the first 'set_to_1_if' condition.",0,high,"The verb 'has sent' licenses an external argument (the implicit agent 'He') and introduces a direct object ('me'), satisfying the set_to_0_if conditions for verbs that license external arguments and contain overt objects.",0,high,"The target verb 'has sent' licenses an internal argument (the infinitival complement 'me to proclaim release to the captives'), which triggers the set_to_0_if condition that the target verb introduces an internal argument.",0,high,"The verb 'has sent' denotes a punctual change-of-state (the act of sending) without an encoded durative process phase leading to a defined goal; the subsequent actions (proclaim, set at liberty) are purposes or consequences, not part of the event's inherent meaning.",1,high,The verb 'has sent' denotes a punctual transition into a new state (the agent being dispatched on a mission) that occurs at a definable temporal boundary and does not permit interruption of an ongoing process phase.,0,high,"The verb 'has sent' entails a defined result state (the completion of sending) and denotes a single punctual event with a bounded internal argument (me), not a dynamic durative activity.",0,high,"The verb 'has sent' denotes a bounded dynamic event (change-of-state: the subject transitioning from not-sent to sent) with a clear endpoint, which triggers the set_to_0_if condition for change-of-state and eventive unfolding.",0,high,"The clause 'He has sent me' presents a situation as actually occurring in the actual world (the Spirit has genuinely sent the speaker), with no indication that it is contrary to fact, matching the 'set_to_0_if' condition for factual statements.",0.0,high,"The target gram 'has sent' is not negated; it appears in a positive declarative statement with no negator (not, n't, never, or negative quantifier) modifying it.",0,high,The verb 'has sent' entails a change of state or location (the subject being sent on a mission) with a resulting state that holds at the reference time (the subject is currently in the state of having been sent to perform these actions).,1,high,"The verb 'has sent' describes a change of status (commissioning/appointment) where the speaker is currently in the state of being sent/commissioned to perform the specified tasks, which are presented as currently binding directives.",0,high,"The verb 'has sent' describes a discrete bounded event (the act of sending) with focus on the transition into a state of having been sent, rather than a situation holding continuously across a time span, and lacks a duration adverbial indicating continuous extension to the reference time.",1,high,"The clause 'He has sent me to proclaim release to the captives' presents the sending as a single bounded occurrence with a construed endpoint (a completed transition event), functioning as a discrete step in the narrative sequence of the Spirit's actions.",0,high,"The gram 'has sent' asserts a realized action in the actual world (present perfect indicating a completed action), with no modal, conditional, future, or hypothetical context present.",0.0,high,"The gram 'has sent' is formed with present-tense 'has' followed by the past participle 'sent', with no modal, future, or progressive marking, matching the simple present perfect form that sets the feature to 0.",0,high,"The target 'has sent' is active voice with the grammatical subject 'He' (the agent/doer) and the grammatical object 'me' (the semantic patient), lacking passive morphology."
42004034,"» What have we to do with you Jesus , you Nazarene ? Have you come to destroy us ? I know who you are . You are the Holy One of God ! «",have come,0.0,high,"The target verb 'have come' is intransitive and does not introduce an overt internal argument (direct or indirect object), satisfying the set_to_0_if condition.",1,high,"The verb 'come' denotes directed motion/change-of-location where the sole argument (you) undergoes displacement with no external argument licensed, matching the set_to_1_if condition for unaccusative verbs.",0,high,"The target verb 'have come' introduces an internal argument (the infinitival complement 'to destroy us'), which licenses a set_to_0_if condition.",1,high,"The verb 'have come' encodes directed motion toward a spatial or abstract goal (to destroy us), which defines completion of the travel phase, matching the set_to_1_if condition for directed motion toward a goal and the positive example 'They have come [here]'.",1,high,"The verb 'have come' denotes a punctual transition into a new state (arrival at a location/situation), naturally modifiable by time-point adverbials (e.g., 'have you come to destroy us at this moment'), and represents a boundary crossing without internal duration, meeting multiple set_to_1_if criteria for achievement.",0,high,"The verb 'have come' denotes a bounded perceptual/cognitive event marking the onset of arrival at a location with an implied defined result state (being present), which triggers the set_to_0_if condition for bounded events with defined endpoints.",0,high,"The target 'have come' denotes a bounded perceptual/cognitive event marking the onset of arrival (change-of-state), which involves dynamic progression and an event boundary, triggering the set_to_0_if condition for bounded eventive change.",0,high,"The clause 'Have you come to destroy us?' is an interrogative question about an actual event (whether Jesus has come), not a counterfactual conditional; it presents a possible situation under consideration, not one contrary to fact.",0.0,high,The target gram 'have come' is not negated; it appears in a direct question 'Have you come to destroy us?' with no negator applying to it.,0,high,"The verb 'come' entails a change of location, and the resulting state (being present at the location) holds at the reference time, triggering the set_to_0_if condition.",0,high,"The motion verb 'come' in 'Have you come to destroy us?' describes arrival at a location, but the context indicates the mover (Jesus) has returned or is not remaining at the destination; the clause expresses a question about purpose rather than a persisting change of location state, and the set_to_0_if rule for motion verbs where 'the mover has returned' applies.",0,high,"The clause 'Have you come to destroy us?' describes a discrete bounded event (arrival/coming) with focus on the transition into a new state rather than a continuous situation holding over time, and lacks any duration adverbial or habitual framing.",1,high,"The predicate 'come' is a transition event construed as a completed occurrence in a question about purpose ('Have you come to destroy us?'), presenting the arrival as a bounded whole rather than an ongoing state.",0,high,"The gram 'have come' appears in a direct question ('Have you come to destroy us?') asserting a realized action in the actual world, not presenting a hypothetical, modal, conditional, or future situation.",0.0,high,"The gram 'have come' is formed with present-tense 'have' followed by a past participle 'come', with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The target 'have come' is active voice with 'you' as the semantic agent (the one performing the action of coming), not passive voice; there is no auxiliary 'been' or 'get/got' introducing a past participle, and the subject corresponds to the semantic agent, not the patient."
42004035,"Jesus rebuked him , saying : » Be quiet and come out of him . « When the demon had thrown him down in front of them , he came out of him without harming him .",had thrown (him) down,1.0,high,"The target verb 'had thrown' introduces an overt grammatical subject ('the demon') and an overt direct object ('him'), satisfying the first 'set_to_1_if' condition for transitive verbs with both subject and object present.",0,high,"The verb 'throw' licenses an external argument (the demon as agent) and introduces a direct object (him), satisfying set_to_0_if conditions.",0,high,"The target verb 'had thrown' licenses an internal argument (direct object 'him'), which triggers the set_to_0_if condition that vetoes any set_to_1_if conditions.",1,high,"The event 'had thrown him down' involves directed motion toward a spatial goal (downward completion) that defines the endpoint of the action, meeting the set_to_1_if criterion for directed motion/action toward a goal that defines completion.",1,high,"The verb 'had thrown him down' denotes a punctual transition into a new physical state (from upright to prostrate), naturally modifiable by time-point adverbials ('at that moment'), and does not permit interruption as an ongoing process phase.",0,high,"The verb 'had thrown him down' denotes a single punctual event with a defined result state (him being in a down position), not a dynamic durative activity, and is modified by 'in front of them' indicating a bounded completion rather than ongoing action.",0,high,"The verb 'had thrown him down' denotes a bounded dynamic event involving change-of-state (the demon causing the person to fall), which is eventive unfolding rather than a static condition.",0,high,"The clause 'When the demon had thrown him down in front of them' uses past perfect morphology to express temporal anteriority within a narrative sequence (the throwing occurred before the demon came out), not to indicate a counterfactual situation contrary to fact.",0.0,high,"The target gram 'had thrown (him) down' is not negated; no negator ('not', 'n't', 'never', or negative quantifier) applies to this eventuality, which is presented as a realized event in the narrative.",0,high,"The verb 'had thrown him down' entails a change of location (the subject moves from standing to being on the ground), and that resulting state (being down/on the ground) persists at the reference time when 'he came out of him,' triggering the set_to_0_if condition.",0,high,"The verb 'had thrown him down' describes a completed motion event in past time (pluperfect), but the clause does not entail that the resulting state (him being down) persists at the reference time; rather, it sets up a temporal sequence where the demon then 'came out of him,' indicating the thrown state is not the focus of a resulting condition.",0,high,"The clause describes a discrete bounded event (the demon throwing him down) that serves as a temporal marker for another event (he came out), not a continuous situation holding over time.",1,high,"The clause 'had thrown him down' presents a transition event (throwing down) as a completed bounded occurrence that serves as a discrete step in the narrative sequence ('When...he came out'), construing the action as a single finished event rather than an ongoing process.",0,high,"The gram 'had thrown him down' is in a temporal clause ('When the demon had thrown him down') that asserts a realized event in the narrative sequence, not a projected, hypothetical, or non-actual situation.",1.0,high,"The auxiliary 'had' is morphologically past, forming a past perfect construction ('had thrown'), which instantiates tense-shifting beyond the simple present perfect.",0,high,"The grammatical subject 'the demon' corresponds to the semantic agent (doer), and 'him' is the semantic patient functioning as the grammatical object; this is active voice, not passive voice."
42005002,He saw two boats docked by the shore . The fishermen had gone away from them and were washing their nets .,had gone away,0.0,high,"The target verb 'had gone away' is intransitive and does not introduce an overt internal argument (direct or indirect object), satisfying the set_to_0_if condition.",1,high,"The verb 'go away' denotes directed motion/change-of-location where the sole argument (fishermen) undergoes displacement with no external argument licensed, matching the set_to_1_if condition for unaccusative verbs.",1,high,"The verb 'gone away' denotes manner of motion with the subject 'fishermen' functioning as the external argument (agent/initiator) and no internal argument licensed, matching the set_to_1_if condition for manner of motion verbs.",0,high,The verb 'had gone away' denotes a punctual change-of-state (transition from being present to being absent) without an encoded durative process phase leading to a defined result state; the completion is supplied by context rather than by the predicate's meaning.,1,high,"The verb 'had gone away' denotes a punctual transition into a new state (departure from a location), naturally modifiable by time-point adverbials, and does not permit interruption as an ongoing process phase.",0,high,"The verb 'had gone away' entails a defined result state (the state of being away from the boats), which is encoded in the meaning of the predicate as the outcome that defines its completion, triggering the set_to_0_if condition.",0,high,"The target 'had gone away' denotes a change-of-state and bounded dynamic event (movement from one location to another), which involves internal eventive unfolding and progression, triggering the set_to_0_if condition.",0,high,"The clause 'had gone away' uses past perfect morphology to express temporal anteriority within a narrative (the fishermen had left before the observation of washing nets), presenting a factual situation that actually occurred, not a counterfactual condition.",0.0,high,"The target gram 'had gone away' is not negated; it describes a realized past event (the fishermen departed), and no negator applies to this verb phrase.",0,high,"The verb 'had gone away' entails a change of location (from the boats to elsewhere), and the resulting state of being away from the boats persists at the reference time, triggering the set_to_0_if condition.",0,high,"The motion verb 'gone away' describes movement away from the boats, but the fishermen have returned to a different activity (washing nets), so the destination state does not persist at the reference time; additionally, the clause reports a past transition without entailing a resulting state currently in effect.",0,high,"The clause describes a discrete bounded event (the fishermen departing from the boats) rather than a continuous situation holding up to the reference time; the focus is on the transition into a new state (being away) at a specific past moment, not on duration.",0,high,"The clause 'had gone away' is part of a larger construction where the fishermen's state of having departed is presented as the background condition for their ongoing action of washing nets ('were washing'), making it function as a stative result rather than a bounded perfective event.",0,high,"The gram 'had gone away' asserts a realized past event in the actual world (the fishermen's departure is presented as a completed fact within the narrative), with no modal, conditional, future, or hypothetical context applying.",1.0,high,"The auxiliary 'had' is morphologically past, making this a past perfect form ('had gone away'), which instantiates TLTS as it encodes a tense specification other than simple present perfect.",0,high,"The target 'had gone away' is active voice: the grammatical subject 'The fishermen' is the semantic agent (doer), and there is no passive morphology (no 'been' + past participle or 'get/got' + past participle)."
42005026,Everyone was amazed and they glorified God . They were filled with fear . They said : » We have seen strange things today . «,have seen,1.0,high,"The target verb 'have seen' introduces an overt grammatical subject ('We') and an overt direct object noun phrase ('strange things'), satisfying the first 'set_to_1_if' condition.",0,high,"The verb 'seen' licenses an external argument (the implicit subject 'we') and takes a direct object ('strange things'), violating the unaccusative requirement that no external argument be licensed.",0,high,"The target verb 'have seen' licenses an internal argument ('strange things'), which is realized as a direct object complement, triggering the set_to_0_if condition.",0,high,"The verb 'have seen' denotes a punctual perceptual event (instantaneous transition into awareness/perception) without a durative process phase encoded in the predicate meaning, matching the set_to_0_if condition for cognitive/perceptual verbs construed as punctual transitions.",1,high,"The verb 'have seen' denotes a punctual perceptual transition into awareness (seeing strange things), which is a single instantaneous moment of visual perception that crosses a definable threshold from not-seeing to seeing, matching the set_to_1_if criterion for punctual perceptual transitions.",0,high,"The verb 'have seen' denotes a bounded perceptual event marking the onset of awareness of 'strange things', which is treated as a single completed occurrence rather than a dynamic durative activity.",0,high,"The phrase 'have seen' denotes a bounded perceptual event marking the completion of awareness (seeing strange things), which encodes eventive change rather than a static condition, triggering the set_to_0_if rule for bounded perceptual/cognitive events.",0,high,"The clause 'We have seen strange things today' presents a situation that actually occurred in the narrative world (the speakers witnessed strange things), with no indication of counterfactuality or conditional structure.",0.0,high,"The target gram 'have seen' is not negated; it appears in a positive declarative statement ('We have seen strange things today') with no negator, negative quantifier, or 'never' modifying it.",1,high,"The verb 'have seen' denotes perception where the focus is on the occurrence of an experience (witnessing strange things) as part of the subject's life history, matching the set_to_1_if condition for perception verbs focusing on occurrence rather than resulting state.",0,high,The verb 'have seen' is a bare perception event that does not entail a resulting state persisting at the reference time; it merely reports a past observation without a change of state.,0,high,"The clause describes discrete bounded events ('strange things') observed at a specific time ('today') rather than a continuous situation holding throughout a time span, and lacks a duration adverbial indicating extension to the reference time.",0,high,"The predicate 'have seen' is construed as a stative perceptual result (the state of having witnessed) rather than as a bounded completed occurrence of the seeing event itself, and the clause does not assert the seeing as a discrete transition but rather the resulting state of knowledge.",0,high,"The gram 'have seen' is in a direct speech assertion ('We have seen strange things today') reporting an actual experience as a realized fact in the world, with no modal, conditional, future, or hypothetical marking.",0.0,high,"The gram 'have seen' is formed with present-tense 'have' followed by a past participle with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The grammatical subject 'We' corresponds to the semantic agent (the ones doing the seeing), and 'strange things' is the grammatical object (semantic patient); this is active voice, not passive voice, lacking the required passive morphology of auxiliary 'be/been' + past participle."
42006024,» Woe to you who are rich ! You have received your reward .,have received (your reward),1.0,high,"The target verb 'have received' introduces an overt grammatical subject ('You') and an overt direct object noun phrase ('your reward'), satisfying the first 'set_to_1_if' condition.",0,high,"The verb 'receive' licenses an external argument (the implicit agent 'you') and introduces a direct object ('your reward'), triggering the set_to_0_if condition that the clause contains an overt direct object introduced by the target verb.",0,high,"The target verb 'have received' licenses an internal argument (direct object 'your reward'), which triggers the set_to_0_if condition that vetoes any set_to_1_if conditions.",0,high,"The verb 'receive' denotes a punctual change-of-state (transition into possession) without a durative process phase encoded in its meaning, matching the set_to_0_if criterion for punctual boundary transitions.",1,high,"The verb 'have received' denotes a punctual transition into a new state (possession of reward) that occurs at a definable temporal boundary, can be modified by specific time-point adverbials, and does not permit interruption of an ongoing process phase.",0,high,"The verb 'have received' entails a defined result state (possession of the reward as the completion outcome) and the internal argument 'your reward' is quantized/bounded, both of which set the feature to 0.",0,high,"The verb 'have received' denotes a bounded perceptual/cognitive event marking the completion of an action (receiving a reward), which involves dynamic change and an event boundary, triggering the set_to_0_if condition for bounded eventive change.",0,high,"The clause 'You have received your reward' presents a situation as actually occurring in the actual world (a statement of fact about the rich), not as contrary to fact, and does not occur in a counterfactual conditional structure.",0.0,high,"The target gram 'have received' is not negated; the sentence is a positive statement asserting that the rich have received their reward, with no negator ('not', 'n't', 'never', or negative quantifier) modifying the target gram.",0,high,"The verb 'have received' entails a change of possession (acquiring a reward) that results in a persisting state at the reference time, triggering the set_to_0_if condition for change of possession.",1,high,"The verb 'have received' describes a change of possession (receiving a reward), and the clause entails that this change of possession currently holds at the reference time, satisfying the set_to_1_if condition for resultative aspect.",0,high,"The clause describes a discrete bounded event (receiving a reward) that represents a transition into a new state, with focus on the completion of that transition rather than a situation holding continuously over time.",1,high,"The clause 'You have received your reward' presents receiving as a single bounded occurrence with a construed endpoint (the completion of receiving), construing the transition event itself as a completed whole rather than as an ongoing state.",0,high,"The gram 'have received' is in the present perfect tense asserting a realized fact in the actual world ('You have received your reward'), with no modal auxiliary, conditional, counterfactual, or hypothetical context present.",0.0,high,"The gram 'have received' is formed with present-tense 'have' followed by a past participle with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The grammatical subject 'You' corresponds to the semantic agent (the recipient/experiencer actively receiving), the grammatical object is 'your reward' (the semantic patient), and there is no passive morphology (no 'been' + past participle); this is active voice."
42007016a,They were all afraid and they praised God . They said : » A great prophet has appeared among us . God has visited inspected selected his people . «,has appeared,0.0,high,"The verb 'has appeared' is intransitive and does not introduce an overt internal argument (direct or indirect object); 'among us' is a locative adjunct, not an object.",1,high,"The verb 'has appeared' denotes an appearance/coming-into-being event where the sole argument 'a great prophet' functions as an internal argument (theme) with no external argument licensed, matching the set_to_1_if condition for existence/appearance verbs.",0,high,"The target verb 'has appeared' denotes existence or coming-into-being without projecting an external argument, matching the set_to_0_if condition for appearance verbs.",0,high,"The verb 'appeared' denotes a punctual boundary transition (coming into view/becoming visible) without a durative process phase encoded in the predicate itself, matching the set_to_0_if criterion for punctual change-of-state events.",1,high,"The verb 'has appeared' denotes a punctual transition into a new state (a prophet becoming visible/present among the people), can be modified by specific time-point adverbials ('appeared at that moment'), and represents a boundary crossing rather than an unfolding process.",0,high,"The verb 'has appeared' denotes a bounded perceptual/cognitive event marking the onset of awareness (the coming into view of a prophet), which is a single completed occurrence rather than a dynamic durative situation.",0,high,"The verb 'has appeared' denotes a bounded perceptual/cognitive event marking the onset of awareness (the coming into being or manifestation of a prophet), which involves a change-of-state and eventive boundary rather than a static condition holding over time.",0,high,"The clause 'has appeared among us' presents a situation as having actually occurred in the actual world (a prophet has appeared), with no indication of counterfactuality, contrary to fact status, or conditional structure.",0.0,high,The target gram 'has appeared' is not negated; it expresses a positive eventuality ('A great prophet has appeared among us') with no negator applying to it.,0,high,"The verb 'has appeared' entails a change of location/state (a prophet coming into existence among the people), and this resulting state (the prophet's presence among them) holds at the reference time, triggering the set_to_0_if condition.",1,high,The verb 'has appeared' describes a change of state (a prophet coming into existence/presence among the people) and the context indicates this resulting state persists at the reference time—the prophet is currently present among them.,0,high,"The clause describes a discrete bounded event (the appearance of a prophet) that is presented as a completed occurrence rather than a continuous situation holding up to the reference time, triggering the set_to_0_if condition for bounded events.",1,high,"The clause 'A great prophet has appeared among us' presents the appearance of the prophet as a single bounded occurrence with a construed endpoint (a transition event where the prophet came into view as a completed whole), functioning as a discrete narrative step in the discourse.",0,high,"The gram 'has appeared' is asserted as a realized fact within reported speech ('They said'), describing an actual event in the narrative world, not a projected, hypothetical, or non-actual situation.",0.0,high,"The gram 'has appeared' is formed with present-tense 'has' followed by a past participle 'appeared', with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The target 'has appeared' is active voice (subject 'prophet' is the semantic agent performing the action of appearing), not passive voice; it lacks the required passive morphology of auxiliary 'be/been' + past participle."
42007016b,They were all afraid and they praised God . They said : » A great prophet has appeared among us . God has visited inspected selected his people . «,has visited,1.0,high,"The target verb 'has visited' introduces an overt grammatical subject ('God') and an overt direct object noun phrase ('his people'), satisfying the first 'set_to_1_if' condition.",0,high,"The verb 'has visited' licenses an external argument (God as agent/initiator) and introduces an internal argument (his people as the object), violating the unaccusative requirement that no external argument be licensed.",0,high,"The target verb 'has visited' licenses an internal argument ('his people' as direct object), which triggers the set_to_0_if condition that vetoes any set_to_1_if conditions.",0,high,The verb 'has visited' denotes a punctual or near-instantaneous change-of-state (God's act of visiting/inspecting His people as a discrete event) without an encoded durative process phase leading to a defined result state; completion is supplied by context rather than being inherent to the predicate's meaning.,1,high,"The verb 'has visited' denotes a punctual transition into a new state (God's action of coming to inspect/care for his people), can be modified by specific time-point adverbials, does not permit interruption, and lacks measurable internal duration, satisfying multiple set_to_1_if conditions for achievement aspect.",0,high,"The verb 'has visited' entails a defined result state (God's inspection/visitation of his people as a completed divine action), which triggers the set_to_0_if condition for bounded, result-oriented events.",0,high,The verb 'has visited' denotes a bounded perceptual/cognitive event marking divine inspection or visitation—a change-of-state event with an internal endpoint—rather than a static condition holding over time.,0,high,"The clause 'God has visited his people' presents the situation as having actually occurred in the actual world (within the narrative context), without any indication that it is contrary to fact, and does not occur in a counterfactual conditional structure.",0.0,high,"The target gram 'has visited' is not negated by any negator (no 'not', 'n't', negative quantifier, or 'never'); the sentence expresses a positive assertion that God has visited his people.",0,high,"The verb 'has visited' entails a change of state (God's visitation/inspection of the people), and that resulting state of divine visitation/favor holds at the reference time, triggering the set_to_0_if condition.",1,high,"The verb 'has visited' describes a change of state (God's action of visiting/inspecting his people), and the context indicates this resulting state—that God has inspected/selected his people—is currently in effect as a completed divine action with persisting implications.",0,high,"The clause describes a discrete bounded event (God's visitation of his people) that constitutes a transition into a new state, with focus on that singular occurrence rather than a continuous situation holding over time.",1,high,"The clause 'God has visited his people' presents a bounded transition event (visitation as a completed occurrence) functioning as a discrete narrative step in the discourse sequence, construing the situation as a single bounded whole rather than an ongoing state.",0,high,"The gram 'has visited' is asserted as a realized fact in the actual world within reported speech (they said that God has visited his people), with no modal, conditional, future, or hypothetical markers present.",0.0,high,"The gram 'has visited' is formed with present-tense 'has' followed by a past participle with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The grammatical subject 'God' corresponds to the semantic agent (the one performing the action of visiting), and 'his people' is the semantic patient; this is active voice, not passive voice, as there is no auxiliary 'be/been' or 'get/got' introducing a past participle."
42007016c,They were all afraid and they praised God . They said : » A great prophet has appeared among us . God has visited inspected selected his people . «,[has] inspected,1.0,high,"The target verb 'has inspected' introduces an overt grammatical subject ('God') and an overt direct object noun phrase ('his people'), satisfying the first 'set_to_1_if' condition.",0,high,"The verb 'inspected' licenses an external argument (God as agent performing the inspection action), and the clause contains an overt direct object ('his people'), satisfying set_to_0_if conditions.",0,high,"The target verb 'inspected' licenses an internal argument (direct object 'his people'), which triggers the set_to_0_if condition that vetoes ASUnrg annotation.",1,high,"The verb 'inspected' encodes a durative process of examining or reviewing a person or group (his people) that culminates in a defined result state (the completion of the inspection), matching the accomplishment profile of set_to_1_if condition 1.",1,high,"The verb 'inspected' denotes a punctual transition into a new state of having examined/reviewed God's people, naturally modifiable by time-point adverbials (e.g., 'at that moment'), and lacks measurable internal duration, satisfying the achievement criteria.",0,high,"The verb 'inspected' denotes a bounded, punctual event with a defined result state (the completion of inspection), not a dynamic durative activity without a goal.",0,high,"The target 'has inspected' denotes a bounded perceptual/cognitive event marking the completion of an inspection action, involving dynamic change and eventive unfolding, which triggers the set_to_0_if condition for bounded events.",0,high,"The clause 'God has visited inspected selected his people' presents the situation as having actually occurred in the actual world (direct speech reporting what 'they said'), with no indication of counterfactuality, conditional structure, or contrary-to-fact meaning.",0.0,high,"The auxiliary 'has' is not negated with 'not' or 'n't', there are no negative quantifiers, 'never' does not modify the target gram, and no 'neither…nor' construction is present; the clause expresses a positive realized event.",0,high,"The verb 'has inspected' (parallel to 'has visited') denotes a change of state or action with a resulting condition—God's visitation/inspection of his people—that holds at the reference time, making this a resultative perfect rather than a life-history experiential.",1,high,"The verb 'inspected' (in the phrase 'has inspected his people') describes a change of state where God has examined/selected his people, and the resulting state of having been inspected/chosen persists at the reference time, matching the set_to_1_if condition for change of status.",0,high,"The verb 'has inspected' denotes a discrete bounded event (God's visitation/inspection of his people) that is presented as a completed action rather than a continuous situation holding up to the reference time, and lacks any duration adverbial or habitual framing.",1,high,"The clause 'God has visited inspected selected his people' presents the action of inspection as a single bounded occurrence with a construed endpoint, functioning as a discrete step in the narrative sequence of divine visitation, rather than as an ongoing state.",0,high,"The gram 'has inspected' is asserted as a realized fact in the actual world (God has visited/inspected his people as a completed action), with no modal, conditional, future, or hypothetical context present.",0.0,high,"The gram 'has inspected' is formed with present-tense 'has' followed by a past participle with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The grammatical subject 'God' corresponds to the semantic agent (the one performing the inspection), and 'his people' is the semantic patient; this is active voice, not passive voice, lacking the required passive morphology of 'be/been' + past participle."
