"verse_id","lang","text"
"13026005","DEU","Ammiel der sechste , Issaschar der siebente , Pehullethai der achte ; denn Gott hatte ihn gesegnet ."
"13026005","CMN","六子是亚米利、七子是以萨迦、八子是毗乌利太 ； 神实在赐福给俄别．以东。"
"13026005","JPN","第六はアンミエル、第七はイッサカル、第八はピウレタイである。神が彼を祝福されたからである。"
"13028002","ENG","King David stood there and said : » Listen to me relatives brothers and sisters and subjects . I had my heart set on building the Temple where the Ark of Jehovah’s Covenant could be placed . This Temple will be a stool for our God’s feet , and I have made preparations to build it . «"
"13028002","DEU","Und König David erhob sich inmitten der Versammlung und sprach : Hört mich an , meine Brüder und mein Volk ! Ich hatte mir vorgenommen , für die Bundeslade des Herrn und den Schemel der Füsse unsres Gottes eine Ruhestätte zu bauen , und habe auch Vorbereitungen getroffen für den Bau ."
"13028002","CMN","大卫王站起来 ， 说 ： “我的兄弟 ， 我的人民哪 ， 你们要听我的话 ； 我心里有意要建造 一 所安放耶和华的约柜的殿宇 ， 作我们的 神的脚凳 ， 并且我已经准备好要建造。"
"13028002","JPN","そしてダビデ王はその足で立ち上がって言った、「わが兄弟たち、わが民よ、わたしに聞きなさい。わたしは主の契約の箱のため、われわれの神の足台のために安住の家を建てようとの志をもち、すでにこれを建てる準備をした。"
"13028003","ENG","» However God told me : ‘ You must not build the Temple for my name because you have fought wars and caused bloodshed . ’ «"
"13028003","DEU","Aber Gott sprach zu mir : "" Du sollst meinem Namen kein Haus bauen ; denn du bist ein Kriegsmann und hast Blut vergossen . """
"13028003","CMN","可是 神对我说 ： ‘你不可为我的名建造殿宇 ， 因为你是个战士 ， 曾杀人流血。’"
"13028003","JPN","しかし神はわたしに言われた、『おまえはわが名のために家を建ててはならない。おまえは軍人であって、多くの血を流したからである』と。"
"13028005","ENG","» Of all my sons , for Jehovah has given me many sons , he has chosen my son Solomon to sit on the throne of Jehovah’s kingdom to rule Israel ."
"13028005","DEU","Von allen meinen Söhnen aber - denn der Herr hat mir viele Söhne gegeben - hat er meinen Sohn Salomo dazu erwählt , auf dem Throne der Königsherrschaft des Herrn über Israel zu sitzen ."
"13028005","CMN","在我的众子中（因为耶和华赐给我许多儿子） ， 他拣选了我的儿子所罗门 ， 坐耶和华的国位 ， 统治以色列。"
"13028005","JPN","そして主はわたしに多くの子を賜わり、そのすべての子らのうちからわが子ソロモンを選び、これを主の国の位にすわらせて、イスラエルを治めさせようとせられた。"
"13028006","ENG","» He told me : ‘ Your son Solomon will build my Temple and my courtyards because I have chosen him to be my son . I will be his father ."
"13028006","DEU","Und er hat zu mir gesagt : "" Dein Sohn Salomo , der soll mein Haus und meine Vorhöfe bauen ; denn ihn habe ich mir zum Sohn erwählt , und ich will ihm Vater sein ."
"13028006","CMN","耶和华对我说 ： ‘你的儿子所罗门要建造我的殿宇和庭院 ； 因为我已经拣选他作我的儿子 ， 我也要作他的父亲。"
"13028006","JPN","主はまたわたしに言われた、『おまえの子ソロモンがわが家およびわが庭を造るであろう。わたしは彼を選んでわが子となしたからである。わたしは彼の父となる。"
"13028010","ENG","» So be careful , because Jehovah has chosen you to build the Temple as his holy place . Be strong , and do it . «"
"13028010","DEU","So siehe nun zu ; denn der Herr hat dich erwählt , ein Haus als Heiligtum zu bauen . Mache dich tapfer ans Werk !"
"13028010","CMN","现在你当谨慎 ， 因为耶和华拣选了你建造殿宇 ， 作为圣所 ； 你要勇敢地去作。”"
"13028010","JPN","それであなたは慎みなさい。主はあなたを選んで聖所とすべき家を建てさせようとされるのだから心を強くしてこれを行いなさい」。"
"13029003","ENG","» Over and above all this that I have provided , I have given silver and gold from my personal property because of my love for God’s Temple ."
"13029003","DEU","Überdies , weil ich am Hause meines Gottes meine Freude habe , schenke ich , was ich als persönliches Eigentum an Gold und Silber besitze , für das Haus meines Gottes über alles hinaus , was ich bereits für das heilige Haus beschafft habe :"
"13029003","CMN","不但这样 ， 因我爱慕我 神的殿 ， 就在我为建造圣殿预备的 一 切以外 ， 又把我自己积蓄的金银献给我 神的殿 ："
"13029003","JPN","なおわたしはわが神の宮に熱心なるがゆえに、聖なる家のために備えたすべての物に加えて、わたしの持っている金銀の財宝をわが神の宮にささげる。"
"13029017","ENG","» I well know , O my God , that you test everyone’s heart and are pleased with people of integrity . In honesty and sincerity I have willingly given all this to you . I have seen how your people who are gathered here have been happy to bring offerings to you ."
"13029017","DEU","Ich weiss , mein Gott , dass du das Herz prüfst und dass du an Aufrichtigkeit Gefallen hast . Aufrichtigen Herzens habe ich selbst dies alles gespendet und habe jetzt mit Freuden gesehen , wie auch dein Volk , das sich hier zusammengefunden , dir willig Gaben gespendet hat ."
"13029017","CMN","我的 神啊 ， 我知道你察验人心 ， 喜悦正直 ； 至于我 ， 我以正直的心甘愿奉献这 一 切 ； 现在我也非常欢喜看见你在这里的人民 ， 都甘愿奉献给你。"
"13029017","JPN","わが神よ、あなたは心をためし、また正直を喜ばれることを、わたしは知っています。わたしは正しい心で、このすべての物を喜んでささげました。今わたしはまた、ここにおるあなたの民が喜んで、みずから進んであなたにささげ物をするのを見ました。"
"14001008","ENG","Solomon answered : » You always showed great love for my father David . Now you have allowed me to succeed him as king ."
"14001008","DEU","Salomo sprach zu Gott : Du hast meinem Vater David grosse Huld erwiesen und mich an seiner Statt zum König gemacht ."
"14001008","CMN","所罗门对 神说 ： “你曾经向我的父亲大卫大施慈爱 ， 使我接续他作王。"
"14001008","JPN","ソロモンは神に言った、「あなたはわたしの父ダビデに大いなるいつくしみを示し、またわたしを彼に代って王とされました。"
"14002004","ENG","» I am building a Temple to honor Jehovah my God . It will be a holy place where my people and I will worship him by burning incense of fragrant spices . We will present offerings of sacred bread to him continuously , and we will offer burnt offerings every morning and evening , as well as on Sabbaths , New Moon Festivals , and other holy days honoring Jehovah our God . He has commanded Israel to do this from generation to generation ."
"14002004","DEU","Siehe , ich bin im Begriff , dem Namen des Herrn , meines Gottes , ein Haus zu bauen und es ihm zu weihen , damit vor ihm wohlriechendes Räucherwerk verbrannt und allezeit Schaubrote aufgelegt und Brandopfer dargebracht werden des Morgens und des Abends , an den Sabbaten und Neumonden und ( andern ) Festen des Herrn , unsres Gottes , wie es ewiggültige Verpflichtung für Israel ist ."
"14002004","CMN","现在我要为耶和华我 神的名建造殿宇 ， 分别为圣献给他 ， 在他面前焚烧芬芳的香 ， 经常摆上陈设饼 ， 每日早晚、安息日、初一 ， 以及耶和华我们的 神所定的节日 ， 都献上燔祭 ； 这是以色列人永远的定例。"
"14002004","JPN","見よ、わたしはわが神、主の名のために一つの家を建て、これを聖別して彼にささげ、彼の前にこうばしい香をたき、常供のパンを供え、また燔祭を安息日、新月、およびわれらの神、主の定めの祭に朝夕ささげ、これをイスラエルのながく守るべき定めにしようとしています。"
"14004003","ENG","All around the outer edge of the rim of the tank were two rows of decorations , one above the other . The decorations were in the shape of bulls . They had been cast all in one piece with the rest of the tank ."
"14004003","DEU","Und rings um das Meer , untenhin , liefen Gebilde von wilden Gurken , ringsherum dreissig Ellen lang ; die wilden Gurken aber bildeten zwei Reihen und waren beim Gusse mitgegossen worden ."
"14004003","CMN","铜海底下四周有形状像牛的装饰物 ； 每四十五公分十个 ， 共分二行 ， 是和铜海 一 体铸成的。"
"14004003","JPN","海の下には三十キュビトの周囲をめぐるひさごの形があって、海の周囲を囲んでいた。そのひさごは二並びで、海を鋳る時に鋳たものである。"
"14005001","ENG","The work Solomon did on Jehovah’s Temple was finished . He brought the holy things that had belonged to his father David , the silver , gold , and all the utensils . He put them in the storerooms of God’s Temple ."
"14005001","DEU","Als nun alle Arbeiten vollendet waren , die Salomo für den Tempel des Herrn machen liess , brachte er die Weihgeschenke seines Vaters David hinein , und das Silber und das Gold und alle Geräte legte er in den Schatzkammern des Gotteshauses nieder ."
"14005001","CMN","所罗门为耶和华的殿所作的 一 切工程完成了以后 ， 就把他父亲大卫分别为圣的东西 ： 金银和 一 切器皿 ， 都带来存放在 神殿的库房里。"
"14005001","JPN","こうしてソロモンは主の宮のためにしたすべての工事を終った。そしてソロモンは父ダビデがささげた物、すなわち金銀およびもろもろの器物を携えて行って神の宮の宝蔵に納めた。"
"14005004","ENG","When all the leaders of Israel had arrived , the Levites picked up the ark ."
"14005004","DEU","Als nun alle Ältesten Israels gekommen waren , hoben die Leviten die Lade auf"
"14005004","CMN","以色列的众长老来到了 ， 利未人就抬起约柜。"
"14005004","JPN","イスラエルの長老たちが皆きたので、レビびとたちは箱を取り上げた。"
"14006007","ENG","» My father David had his heart set on building a Temple for the name of Jehovah the God of Israel ."
"14006007","DEU","Nun hatte mein Vater David zwar im Sinne , dem Namen des Herrn , des Gottes Israels , ein Haus zu bauen ."
"14006007","CMN","我的父亲大卫有心要为耶和华以色列的 神的名建造殿宇。"
"14006007","JPN","イスラエルの神、主の名のために家を建てることは、父ダビデの心にあった。"
"14006008","ENG","» However , Jehovah said to my father David : Since you had your heart set on building a Temple for my name , your intentions were good ."
"14006008","DEU","Aber der Herr sprach zu meinem Vater David : "" Dass du dir vorgenommen hast , meinem Namen ein Haus zu bauen , daran hast du wohlgetan ."
"14006008","CMN","耶和华却对我的父亲大卫说 ： ‘你心想要为我的名建造殿宇 ， 你心意很好 ；"
"14006008","JPN","しかし主は父ダビデに言われた、『わたしの名のために家を建てることはあなたの心にあった。あなたの心にこの事のあったのは結構である。"
"14006013","ENG","Solomon had made a copper platform seven and one half feet long , seven and one half feet wide , and four and one half feet high . He put it in the middle of the courtyard . He stood on the platform , knelt in front of the entire assembly , and stretched out his hands toward heaven ."
"14006013","DEU","Salomo hatte nämlich eine Tribüne aus Erz machen und sie mitten in den Vorhof stellen lassen ; sie war fünf Ellen lang , fünf Ellen breit und drei Ellen hoch . Und er trat darauf , fiel auf seine Kniee nieder angesichts der ganzen Gemeinde Israels , breitete seine Hände aus gen Himmel"
"14006013","CMN","原来所罗门做了 一 座铜台 ， 长两公尺两公寸 ， 宽两公尺两公寸 ， 高 一 公尺三公寸 ， 安放在外院中。那时他站在铜台上 ， 在以色列全体会众面前 ， 屈膝下跪 ， 向天张开双手 ，"
"14006013","JPN","ソロモンはさきに長さ五キュビト、幅五キュビト、高さ三キュビトの青銅の台を造って、庭のまん中にすえて置いたので、彼はその上に立ち、イスラエルの全会衆の前でひざをかがめ、その手を天に伸べて、"
"14006016","ENG","» Now then , O Jehovah , God of Israel , keep your promise to my father David , your servant . You said : You will never fail to have an heir sitting in front of me on the throne of Israel if your descendants are faithful to me as you have been faithful to me ."
"14006016","DEU","Und nun , o Herr , Gott Israels , halte deinem Knechte , meinem Vater David , was du ihm verheissen hast , da du sprachst : "" Es soll dir nie fehlen an einem Nachkommen vor mir , der auf dem Throne Israels sitze , wofern nur deine Söhne auf ihren Weg achthaben , dass sie in meinem Gesetze wandeln , wie du vor mir gewandelt bist . """
"14006016","CMN","耶和华以色列的 神啊 ， 你应许你的仆人我父亲大卫说 ： ‘只要你的子孙谨守他们的行为 ， 遵守我的律法 ， 像你在我面前所行的 一 样 ， 你就不会断人在我面前坐上以色列的王位。’现在求你应验这话吧。"
"14006016","JPN","それゆえ、イスラエルの神、主よ、あなたのしもべ、わたしの父ダビデに、あなたが約束して、『おまえがわたしの前に歩んだように、おまえの子孫がその道を慎んで、わたしのおきてに歩むならば、おまえにはイスラエルの位に座する人がわたしの前に欠けることはない』と言われたことを、ダビデのためにお守りください。"
"14006034","ENG","» When your people go to war against their enemies , you send them and they pray to you toward this city you have chosen and the Temple I built for your name ,"
"14006034","DEU","Wenn dein Volk wider seine Feinde in den Kampf zieht auf dem Weg , den du sie senden wirst , und sie dann zu dir beten , nach dieser Stadt gewandt , die du erwählt hast , und nach dem Hause , das ich deinem Namen gebaut habe ,"
"14006034","CMN","“如果你的子民在你派他们出去的路上 ， 和仇敌作战 ， 他们向着你拣选的这城 ， 和向着我为你的名建造的这殿向你祷告 ，"
"14006034","JPN","あなたの民が敵と戦うために、あなたがつかわされる道によって出るとき、もし彼らがあなたの選ばれたこの町と、わたしがあなたの名のために建てたこの宮に向かってあなたに祈るならば、"
"14006038","ENG","» If they change their attitude toward you in the land where they are captives . If they pray to you toward the land that you gave their ancestors , and the city you have chosen , and the Temple I have built for your name ,"
"14006038","DEU","und sie bekehren sich zu dir von ganzem Herzen und von ganzer Seele in dem Lande ihrer Bezwinger , die sie weggeführt haben , und beten , nach ihrem Lande gewandt , das du ihren Vätern gegeben , nach der Stadt , die du erwählt hast , und nach dem Hause , das ich deinem Namen gebaut habe ,"
"14006038","CMN","如果他们在被掳去的地方 一 心一意归向你 ， 又向着他们自己的地 ， 就是你赐给他们列祖的地 ， 和向着你拣选的这城 ， 以及向着我为你的名建造的这殿祷告 ，"
"14006038","JPN","その捕われの地で心をつくし、精神をつくしてあなたに立ち返り、あなたが彼らの先祖に与えられた地、あなたが選ばれた町、わたしがあなたの名のために建てたこの宮に向かって祈るならば、"
"14007007","ENG","Solomon designated the courtyard in front of Jehovah’s Temple as a holy place . He sacrificed the burnt offerings , grain offerings , and the fat because the copper altar that he had made and that was in front of Jehovah was not able to hold all of them ."
"14007007","DEU","Und Salomo machte die Mitte des Vorhofs , der vor dem Hause des Herrn liegt , zur heiligen Opferstätte ; denn dort brachte er die Brandopfer und das Fett der Heilsopfer dar , weil der eherne Altar , den Salomo errichtet hatte , die Brandopfer , die Speisopfer und das Fett ( der Heilsopfer ) nicht zu fassen vermochte ."
"14007007","CMN","所罗门把耶和华殿前院子当中的地方分别为圣 ， 在那里献上了燔祭和平安祭的脂肪 ， 因为所罗门所做的铜坛容不下所有的燔祭、素祭和脂肪。"
"14007007","JPN","ソロモンはまた主の宮の前にある庭の中を聖別し、その所で、燔祭と酬恩祭のあぶらをささげた。これはソロモンが造った青銅の祭壇が、その燔祭と素祭とあぶらとを載せるに足りなかったからである。"
"14007016","ENG","» I have chosen and declared this Temple holy so that my name may be placed there forever . My eyes and my heart will always be there ."
"14007016","DEU","Nun habe ich dieses Haus erwählt und zu meinem Heiligtum gemacht , dass mein Name daselbst bleibe immerdar , und meine Augen und mein Herz sollen daselbst sein allezeit ."
"14007016","CMN","现在我拣选了这殿 ， 把它分别为圣 ， 使我的名永远在这殿中 ； 我的眼和我的心也常常留在那里。"
"14007016","JPN","今わたしはわたしの名をながくここにとどめるために、この宮を選び、かつ聖別した。わたしの目とわたしの心は常にここにある。"
"14008011","ENG","Then Solomon brought Pharaoh’s daughter up from the city of David to the house he had built for her . He said : » My wife must not dwell in the house of David king of Israel , because the places are holy where the Ark of Jehovah’s Covenant has entered . «"
"14008011","DEU","Salomo aber brachte die Tochter des Pharao aus der Davidsstadt hinauf in das Haus , das er ihr gebaut hatte ; denn er sprach : Keine meiner Frauen soll im Hause Davids , des Königs von Israel , wohnen , weil dies heilige Stätten sind , in die die Lade des Herrn eingezogen ist ."
"14008011","CMN","所罗门把法老的女儿从大卫城 ， 带到他为她建造的宫里去 ； 因为他说 ： “我的妻子不可住在以色列王大卫的宫里 ， 因为耶和华的约柜所到的地方都是神圣的。”"
"14008011","JPN","ソロモンはパロの娘をダビデの町から連れ上って、彼女のために建てた家に入れて言った、「主の箱を迎えた所は神聖であるから、わたしの妻はイスラエルの王ダビデの家に住んではならない」。"
"14009006","ENG","» I did not believe the reports until I came and saw it with my own eyes . I was not even told about half of the extent of your wisdom . You have surpassed the stories I heard ."
"14009006","DEU","Ich habe es den Leuten nicht glauben wollen , bis ich hergekommen bin und es mit eignen Augen gesehen habe . Wahrlich , nicht die Hälfte deiner grossen Weisheit ist mir berichtet worden ; du hast mehr , als das Gerücht sagt , das ich gehört habe ."
"14009006","CMN","我先前不信那些话 ， 等到我来了 ， 亲眼看见了 ， 才知道你智慧的伟大 ， 人告诉我的还不到 一 半。你实在是见面胜似闻名。"
"14009006","JPN","しかしわたしは来て目に見るまでは、そのうわさを信じませんでしたが、今見ると、あなたの知恵の大いなることはその半分もわたしに知らされませんでした。あなたはわたしの聞いたうわさにまさっています。"
"14009008","ENG","» I thank Jehovah your God , who is pleased with you . He has put you on his throne to be king on behalf of Jehovah your God . Because of your God’s love for the people of Israel , he has established them permanently and made you king over them so that you would maintain justice and righteousness . «"
"14009008","DEU","Gepriesen sei der Herr , dein Gott , der Wohlgefallen an dir gefunden , sodass er dich auf seinen Thron gesetzt hat als König des Herrn , deines Gottes . Weil dein Gott Israel liebhat , sodass er ihm für immerdar Bestand geben will , darum hat er dich zum König über sie eingesetzt , dass du Recht und Gerechtigkeit übest ."
"14009008","CMN","耶和华你的 神是应当称颂的 ， 因他喜悦你 ， 使你坐在他的王位上 ， 为耶和华你的 神作王 ； 因为你的 神爱以色列人 ， 要永远坚立他们 ， 所以立你作他们的王 ， 好秉公行义。”"
"14009008","JPN","あなたの神、主はほむべきかな。主はあなたを喜び、あなたをその位につかせ、あなたの神、主のために王とされました。あなたの神はイスラエルを愛して、とこしえにこれを堅くするために、あなたをその王とされ、公道と正義を行われるのです」。"
"14009012","ENG","King Solomon gave the queen of Sheba anything she wanted . Whatever she asked for , more than what she had brought him . Then she and her servants went back to her country ."
"14009012","DEU","König Salomo aber gab der Königin von Saba alles , was sie begehrte und erbat , ausser dem , was sie dem König gebracht hatte . Darnach kehrte sie um und zog in ihr Land samt ihrem Gefolge ."
"14009012","CMN","所罗门王按着示巴女王带来给他的 ， 回送她礼物 ； 此外 ， 还把女王所愿所求的 ， 都送给她 ， 于是女王和她的臣仆都返回本国去了。"
"14009012","JPN","ソロモン王は、シバの女王が贈った物に報いたほかに、彼女の望みにまかせて、すべてその求めるものを贈った。そして彼女はその家来たちと共に自分の国へ帰って行った。"
"14010001","ENG","Rehoboam went to Shechem because all Israel had gone to Shechem to make him king ."
"14010001","DEU","UND Rehabeam zog nach Sichem ; denn nach Sichem waren alle Israeliten gekommen , ihn zum König zu machen ."
"14010001","CMN","罗波安到示剑去 ， 因为全体以色列人都去了示剑 ， 要立他作王。"
"14010001","JPN","レハベアムはシケムへ行った。すべてのイスラエルびとが彼を王にしようとシケムへ行ったからである。"
"14010012","ENG","So Jeroboam and all the people came back to Rehoboam two days later , as the king had instructed them ."
"14010012","DEU","Als nun Jerobeam und das ganze Volk am dritten Tage zu Rehabeam kamen , wie der König gesagt hatte : "" Kommt in drei Tagen wieder zu mir "" ,"
"14010012","CMN","耶罗波安和全体人民都遵照罗波安王所说“你们第三天再来见我”的话 ， 第三天来见罗波安。"
"14010012","JPN","さてヤラベアムと民は皆、王が「三日目にわたしのところに来なさい」と言ったとおりに、三日目にレハベアムのところへ行った。"
"14010015","ENG","The king refused to listen to the people because Jehovah was directing these events to carry out the promise he had made to Jeroboam , Nebat’s son through Ahijah from Shiloh ."
"14010015","DEU","Also hörte der König nicht auf das Volk ; denn es war so von Gott gefügt - damit der Herr das Wort erfülle , das er durch Ahia von Silo zu Jerobeam , dem Sohne Nebats , geredet hatte ."
"14010015","CMN","王不听从人民的要求 ， 这事原是出于 神 ， 为要实现耶和华借着示罗人亚希雅对尼八的儿子耶罗波安所说的话。"
"14010015","JPN","このように王は民の言うことを聞きいれなかった。これは主が、かつてシロびとアヒヤによって、ネバテの子ヤラベアムに言われた言葉を成就するために、神がなされたのであった。"
"14011015","ENG","As an alternative , Jeroboam appointed his own priests for the illegal worship sites and the goat and calf statues he had made as idols ."
"14011015","DEU","und Jerobeam hatte sich eigne Priester bestellt für die Höhenheiligtümer und für die Feldteufel und für die Kälber , die er machen liess ."
"14011015","CMN","耶罗波安为邱坛、公山羊神 ， 以及他铸造的牛犊 ， 自己设立了祭司。"
"14011015","JPN","ヤラベアムは高き所と、みだらな神と、自分で造った子牛のために自分の祭司を立てた。"
"14012009","ENG","King Shishak of Egypt attacked Jerusalem and took away the treasures from Jehovah’s temple and the royal palace . He took them all ! He even took the gold shields Solomon had made ."
"14012009","DEU","Sisak also , der König von Ägypten , zog wider Jerusalem herauf , und er nahm die Schätze des Tempels und die Schätze des Königspalastes , alles nahm er weg , auch die goldenen Schilde , die Salomo hatte machen lassen ."
"14012009","CMN","于是埃及王示撒上来攻打耶路撒冷 ， 夺取了耶和华殿和王宫里的宝物 ， 把它们全部带走 ， 又夺去了所罗门所做的金盾牌。"
"14012009","JPN","エジプトの王シシャクはエルサレムに攻めのぼって、主の宮の宝物と、王の家の宝物とを奪い去った。すなわちそれらをことごとく奪い去り、またソロモンの造った金の盾をも奪い去った。"
"14014007","ENG","Asa told Judah : » Let us build these cities and make walls around them with towers and doors that can be barred . The country is still ours because we have dedicated our lives to serve Jehovah our God . We have dedicated our lives to him . He has surrounded us with peace . « So they built the cities , and everything went well ."
"14014007","DEU","Und er sprach zu den Judäern : Wir wollen diese Städte ausbauen und sie mit Mauern umgeben und mit Türmen , Toren und Riegeln , solange wir noch Herren im Lande sind . Weil wir nach dem Herrn , unserm Gott , gefragt haben , hat er nach uns gefragt , uns ringsumher Ruhe verschafft und uns Gelingen gegeben ."
"14014007","CMN","他对犹大人说 ： “我们要建造这些城 ， 在四周筑墙 ， 建造城楼 ， 安设城门 ， 制作门闩。这地还属于我们 ， 是因为我们寻求耶和华我们的 神 ； 我们既然寻求他 ， 他就使我们四境平安。”于是他们兴工建造 ， 事事顺利。"
"14014007","JPN","彼はユダに言った、「われわれはこれらの町を建て、その周囲に石がきを築き、やぐらを建て、門と貫の木を設けよう。われわれがわれわれの神、主を求めたので、この国はなおわれわれのものであり、われわれが彼を求めたので、四方において、われわれに平安を賜わった」。こうして彼らは滞りなく建て終った。"
"14014013","ENG","Asa and his army pursued them as far as Gerar . It was a total defeat ! The Ethiopians could not even fight back ! The soldiers from Judah took everything that had belonged to the Ethiopians ."
"14014013","DEU","Und Asa und seine Leute verfolgten sie bis nach Gerar , und es fiel von den Kuschiten eine solche Menge , dass keiner am Leben blieb ; denn sie wurden zerschmettert vor dem Herrn und vor seiner Heerschar . Und die Judäer trugen sehr viel Beute davon ."
"14014013","CMN","亚撒和跟随他的人民追赶他们 ， 直到基拉耳 ； 古实人被杀的很多 ， 不能恢复强盛 ； 因为他们在耶和华和他的军队面前被击溃了 ； 犹大人夺取了极多战利品。"
"14014013","JPN","アサと彼に従う民は彼らをゲラルまで追撃したので、エチオピヤびとは倒れて、生き残った者はひとりもなかった。主と主の軍勢の前に撃ち破られたからである。ユダの人々の得たぶんどり物は非常に多かった。"
"14015009","ENG","Then Asa gathered all the people from Judah and Benjamin and the foreigners who had come from Ephraim , Manasseh , and Simeon . Many of them had come to him from Israel when they saw that Asa’s God , Jehovah , was with him ."
"14015009","DEU","Und er versammelte ganz Juda und Benjamin und die Leute , die aus Ephraim , Manasse und Simeon als Fremdlinge bei ihnen wohnten ; denn eine Menge Leute aus Israel waren zu ihm übergegangen , als sie sahen , dass der Herr , sein Gott , mit ihm war ."
"14015009","CMN","他又召聚了犹大和便雅悯所有的人 ， 以及在他们中间寄居的以法莲人、玛拿西人、西缅人。以色列人看见了耶和华亚撒的 神和他同在 ， 就有很多人投奔亚撒。"
"14015009","JPN","彼はまたユダとベニヤミンの人々およびエフライム、マナセ、シメオンから来て、彼らの間に寄留していた者を集めた。その神、主がアサと共におられるのを見て、イスラエルからアサのもとに下った者が多くあったからである。"
"14015018","ENG","He brought into God’s Temple the silver , the gold , and the utensils he and his father had set apart as holy ."
"14015018","DEU","Auch liess er die Weihgeschenke seines Vaters und seine eignen in den Tempel bringen , Silber , Gold und Geräte ."
"14015018","CMN","亚撒把他父亲所分别为圣 ， 和他自己所分别为圣的金银和器皿 ， 都送进 神的殿里。"
"14015018","JPN","彼はまた、その父のささげた物および自分のささげた物、すなわち銀、金並びに器物などを主の宮に携え入れた。"
"14016010","ENG","Asa was so angry with the prophet that he had him put in chains . It was at this same time that Asa began treating some of the people cruelly ."
"14016010","DEU","Da wurde Asa zornig auf den Seher , und er warf ihn ins Gefängnis und legte ihn in den Block ; denn er war deswegen über ihn ergrimmt . Und Asa liess in jener Zeit einige aus dem Volk misshandeln ."
"14016010","CMN","于是亚撒对先见发怒 ， 把他囚在监里。同时亚撒也压迫人民。"
"14016010","JPN","するとアサはその先見者を怒って、獄屋に入れた。この事のために激しく彼を怒ったからである。アサはまたそのころ民のある者をしえたげた。"
"14018012","ENG","The official who had gone to get Micaiah said to him : All the other prophets have prophesied success for the king . You had better do the same ."
"14018012","DEU","Der Bote aber , der hingegangen war , Micha zu rufen , sprach zu ihm : Sieh , die Propheten haben dem König einstimmig Glück verkündet ; so rede du nun wie sie alle und verkünde auch Glück !"
"14018012","CMN","那去召米该雅的使者对米该雅说 ： “看哪 ， 这里的众先知都异口同声地对王说吉话 ， 请你与他们 一 样说吉话。”"
"14018012","JPN","さてミカヤを呼びに行った使者は彼に言った、「預言者たちは一致して王に良い事を言いました。どうぞ、あなたの言葉も、彼らのひとりの言葉のようにし、良い事を言ってください」。"
"14020032","ENG","Jehoshaphat carefully followed the example his father Asa had set and did what Jehovah considered right ."
"14020032","DEU","Er wandelte auf dem Wege seines Vaters Asa und wich nicht davon ab , sondern tat , was dem Herrn wohlgefiel ."
"14020032","CMN","约沙法遵行他父亲亚撒的道路 ， 总不偏离 ， 行耶和华看为正的事。"
"14020032","JPN","ヨシャパテは父アサの道を歩んでそれを離れず、主の目に正しいと見られることを行った。"
"14022008","ENG","Jehu carried out God’s sentence on the dynasty . He came across a group made up of Judean leaders and of Ahaziah’s nephews that had accompanied Ahaziah on his visit . Jehu killed them all ."
"14022008","DEU","Als nun Jehu das Gericht an Ahabs Haus vollzog , traf er dort die obersten Beamten Judas und die Söhne der Brüder Ahasjas , die im Dienste Ahasjas standen , und machte sie nieder ."
"14022008","CMN","耶户讨伐亚哈家的罪的时候 ， 遇见了犹大的众领袖和亚哈谢的兄弟的儿子 ， 他们都是侍候亚哈谢的 ， 耶户把他们都杀了。"
"14022008","JPN","エヒウはアハブの家を罰するにあたって、ユダのつかさたち、およびアハジヤの兄弟たちの子らがアハジヤに仕えているのを見たので、彼らをも殺した。"
"14024007","ENG","The sons of that wicked woman Athaliah had broken into God’s Temple and used all the holy things of Jehovah’s Temple to worship other gods , the Baals ."
"14024007","DEU","Denn die gottlose Athalja und ihre Bauleute sind in den Tempel eingebrochen und haben auch alle die heiligen Geschenke des Tempels den Baalen zugewandt ."
"14024007","CMN","原来那恶妇亚他利雅的众子曾经拆毁 神的殿 ， 又把耶和华殿中 一 切分别为圣的物品用来供奉巴力。"
"14024007","JPN","かの悪い女アタリヤの子らが神の宮に侵入して主の宮のもろもろの奉納物をとり、バアルのために用いたからである。"
"14025010","ENG","Amaziah dismissed the troops that had come to him from Ephraim . They became furious with Judah and returned home ."
"14025010","DEU","Da sonderte Amazja die Kriegsschar , die aus Ephraim zu ihm gekommen war , ab , damit sie wieder in ihre Heimat zöge . Diese aber wurden sehr zornig auf Juda ; in grimmigem Zorn kehrten sie in ihre Heimat zurück ."
"14025010","CMN","于是亚玛谢把那从以法莲来的雇佣兵解散了 ， 遣送他们回家 ； 因此他们非常恼怒犹大人 ， 就气冲冲地回家去了。"
"14025010","JPN","そこでアマジヤはエフライムから来て自分に加わった軍隊を分離して帰らせたので、彼らはユダに対して激しい怒りを発し、火のように怒って自分の所に帰った。"
"14025019","ENG","» ‘ You say you defeated Edom . Now you have become arrogant enough to look for more fame . Stay home ! Why must you invite disaster and your own defeat and take Judah with you ? ’ «"
"14025019","DEU","Du denkst , du habest ja die Edomiter geschlagen , und nun bist du übermütig geworden und willst dir noch mehr Ruhm erwerben . Bleibe doch jetzt daheim ! Warum willst du dich ins Unglück stürzen , dass du zu Falle kommst , du und Juda mit dir ?"
"14025019","CMN","你心里说你击败了以东人 ， 你就心里骄傲 ， 以这事夸口。现在你留在家里吧 ， 为什么要惹祸 ， 使犹大和你 一 同覆亡呢？”"
