"verse_id","language","text"
"19055020","JPN","わたしの友はその親しき者に手を伸ばして、その契約を破った。"
"19056004","ENG","In God , whose word I praise , In God I have put my trust . I will not be afraid . What can man do to me ?"
"19056004","JPN","わたしは神によって、そのみ言葉をほめたたえます。わたしは神に信頼するゆえ、恐れることはありません。肉なる者はわたしに何をなし得ましょうか。"
"19056006","ENG","They attack , they lurk , and they watch my steps . They have waited for my life ."
"19056006","JPN","彼らは共に集まって身をひそめ、わたしの歩みに目をとめ、わたしのいのちをうかがい求めます。"
"19060001","ENG","O God , you have rejected us . You have broken us down . You have been displeased and angry . Restore us , again ."
"19060001","JPN","聖歌隊の指揮者によって、「あかしのゆり」というしらべにあわせて教のためにうたわせたダビデのミクタムの歌。これはダビデが、アラムナハライムおよびアラムゾバと戦ったとき、ヨアブがその帰りに、塩の谷でエドムびと一万二千人を殺したときによんだもの 神よ、あなたはわれらを捨て、われらを打ち破られました。あなたは憤られました。再びわれらをかえしてください。"
"19060006","ENG","God has spoken from his sanctuary : I will triumph . I will divide Shechem , and measure out the valley of Succoth ."
"19060006","JPN","神はその聖所で言われた、「わたしは大いなる喜びをもってシケムを分かち、スコテの谷を分かち与えよう。"
"19061005","ENG","You have heard my vows , O God , and you have given me what belongs to those who respect your name ."
"19061005","JPN","神よ、あなたはわたしのもろもろの誓いを聞き、み名を恐れる者に賜わる嗣業をわたしに与えられました。"
"19062011","ENG","God has spoken once . I have heard it said twice : Power belongs to God ."
"19062011","JPN","神はひとたび言われた、わたしはふたたびこれを聞いた、力は神に属することを。"
"19062012","ENG","Loving-kindness belongs to you , O Jehovah . You reward a person based on what he has done ."
"19062012","JPN","主よ、いつくしみもまたあなたに属することを。あなたは人おのおののわざにしたがって報いられるからである。"
"19065011","ENG","You have crowned the year with your bounty . Your paths drip with fatness ."
"19065011","JPN","またその恵みをもって年の冠とされる。あなたの道にはあぶらがしたたる。"
"19066010","ENG","You have tested us , O God . You have refined us in the same way silver is refined ."
"19066010","JPN","神よ、あなたはわれらを試み、しろがねを練るように、われらを練られた。"
"19066011","ENG","You have trapped us in a net . You have laid burdens on our backs ."
"19066011","JPN","あなたはわれらを網にひきいれ、われらの腰に重き荷を置き、"
"19066016","ENG","Come and listen , all who reverence God , and I will tell you what he has done for me ."
"19066016","JPN","すべて神を恐れる者よ、来て聞け。神がわたしのためになされたことを告げよう。"
"19066018","ENG","If I had thought about doing anything sinful , Jehovah would not have listened to me ."
"19066018","JPN","もしわたしが心に不義をいだいていたならば、主はお聞きにならないであろう。"
"19068016","ENG","Why do you look with envy desire greed , you mountains with many peaks , at the mountain where God has chosen to live ? Certainly , Jehovah will live there forever ."
"19068016","JPN","峰かさなるもろもろの山よ、何ゆえ神がすまいにと望まれた山をねたみ見るのか。まことに主はとこしえにそこに住まわれる。"
"19068028","ENG","Your God has decided you will be strong . Display your strength , O God , as you have for us before ."
"19068028","JPN","神よ、あなたの大能を奮い起してください。われらのために事をなされた神よ、あなたの力をお示しください。"
"19069001","ENG","Save me , O God , for the waters have come up to my neck !"
"19069001","JPN","聖歌隊の指揮者によってゆりの花のしらべにあわせてうたわせたダビデの歌 神よ、わたしをお救いください。大水が流れ来て、わたしの首にまで達しました。"
"19069002","ENG","I sink in deep mire , where there is no foothold . I have come into deep waters , where the floods overflow me ."
"19069002","JPN","わたしは足がかりもない深い泥の中に沈みました。わたしは深い水に陥り、大水がわたしの上を流れ過ぎました。"
"19069008","ENG","I have become a stranger to my brothers , an alien to my mother's children ."
"19069008","JPN","わたしはわが兄弟には、知らぬ者となり、わが母の子らには、のけ者となりました。"
"19069026","ENG","For they persecute him whom you have wounded . They tell of the sorrow of those whom you have hurt ."
"19069026","JPN","彼らはあなたが撃たれた者を迫害し、あなたが傷つけられた者をさらに苦しめるからです。"
"19069032","ENG","The humble have seen it and are glad . And you , who seek after God , let your heart live ."
"19069032","JPN","へりくだる者は、これを見て喜べ。神を求める者よ、あなたがたの心を生きかえらせよ。"
"19071001","ENG","O Jehovah , I have come to you for protection ; never let me be defeated !"
"19071001","JPN","主よ、わたしはあなたに寄り頼む。とこしえにわたしをはずかしめないでください。"
"19071006","ENG","I have relied on you all my life . You have protected me since the day I was born . I will always praise you ."
"19071006","JPN","わたしは生れるときからあなたに寄り頼みました。あなたはわたしを母の胎から取り出されたかたです。わたしは常にあなたをほめたたえます。"
"19071007","ENG","My life has been an example to many , because you have been my strong defender ."
"19071007","JPN","わたしは多くの人に怪しまれるような者となりました。しかしあなたはわたしの堅固な避け所です。"
"19071023","ENG","My lips will shout for joy ! You have redeemed me and I sing praises to you !"
"19071023","JPN","わたしがあなたにむかってほめ歌うとき、わがくちびるは喜び呼ばわり、あなたがあがなわれたわが魂もまた喜び呼ばわるでしょう。"
"19073028","ENG","It is good for me to draw near to God . I have put my trust in Jehovah God , that I may declare all your works ."
"19073028","JPN","しかし神に近くあることはわたしに良いことである。わたしは主なる神をわが避け所として、あなたのもろもろのみわざを宣べ伝えるであろう。"
"19074002","ENG","Remember your congregation , which you purchased long ago . For you have redeemed it to be the tribe of your inheritance , Mount Zion , in which you have lived ."
"19074002","JPN","昔あなたが手に入れられたあなたの公会、すなわち、あなたの嗣業の部族となすためにあがなわれたものを思い出してください。あなたが住まわれたシオンの山を思い出してください。"
"19074003","ENG","Lift up your feet to the perpetual ruins , all the evil that the enemy has done in the sanctuary ."
"19074003","JPN","とこしえの滅びの跡に、あなたの足を向けてください。敵は聖所で、すべての物を破壊しました。"
"19074004","ENG","Your adversaries have roared in the middle of your assembly . They have set up their standards as signs ."
"19074004","JPN","あなたのあだは聖所の中でほえさけび、彼らのしるしを立てて、しるしとしました。"
"19074007","ENG","They have burned your sanctuary to the ground . They have profaned the dwelling-place of your name ."
"19074007","JPN","彼らはあなたの聖所に火をかけ、み名のすみかをけがして、地に倒しました。"
"19074017","ENG","You have set all the boundaries of the earth . You have made summer and winter ."
"19074017","JPN","あなたは地のもろもろの境を定め、夏と冬とを造られた。"
"19075003","ENG","The earth and all who dwell in it dissolve melt become faint hearted . I have firmly set its pillars ."
"19075003","JPN","地とすべてこれに住むものがよろめくとき、わたしはその柱を堅くする。〔セラ"
"19077015","ENG","You have redeemed your people with your arm , the sons of Jacob and Joseph ."
"19077015","JPN","その腕をもっておのれの民をあがない、ヤコブとヨセフの子らをあがなわれた。〔セラ"
"19078003","ENG","That we have heard and known and our fathers have told us ."
"19078003","JPN","これはわれらがさきに聞いて知ったこと、またわれらの先祖たちがわれらに語り伝えたことである。"
"19078004","ENG","We will not conceal them from their children , but tell to the generation to come the praises of Jehovah , and his strength and his wondrous works that he has done ."
"19078004","JPN","われらはこれを子孫に隠さず、主の光栄あるみわざと、その力と、主のなされたくすしきみわざとをきたるべき代に告げるであろう。"
"19078060","ENG","He abandoned his dwelling place in Shiloh , the tent where he had lived among humans ."
"19078060","JPN","神は人々のなかに設けた幕屋なるシロのすまいを捨て、"
"19079003","ENG","They have shed the blood of your people around Jerusalem as though it were water . There is no one to bury your people ."
"19079003","JPN","その血をエルサレムのまわりに水のように流し、これを葬る人がありませんでした。"
"19079004","ENG","We have become a disgrace to our neighbors , an object of ridicule and contempt to those around us ."
"19079004","JPN","われらは隣り人にそしられ、まわりの人々に侮られ、あざけられる者となりました。"
"19080016","ENG","The vine has been cut down and burned . Let them be destroyed by the threatening look on your face ."
"19080016","JPN","彼らは火をもってこれを焼き、これを切り倒しました。彼らをみ顔のとがめによって滅ぼしてください。"
"19080017","ENG","Let your power rest on the man you have chosen , the son of man you strengthened for yourself ."
"19080017","JPN","しかしあなたの手をその右の手の人の上におき、みずからのために強くされた人の子の上においてください。"
"19083005","ENG","For they have come to an agreement united in thought . They form an alliance against you ."
"19083005","JPN","彼らは心をひとつにして共にはかり、あなたに逆らって契約を結びます。"
"19088005","ENG","I am abandoned with the dead , like those who have been killed and lie in graves . I am like those whom you no longer remember , who are cut off from your hand power care ."
"19088005","JPN","すなわち死人のうちに捨てられた者のように、墓に横たわる殺された者のように、あなたが再び心にとめられない者のようになりました。彼らはあなたのみ手から断ち滅ぼされた者です。"
"19088006","ENG","You have put me in the bottom of the pit , in deep dark places ."
"19088006","JPN","あなたはわたしを深い穴、暗い所、深い淵に置かれました。"
"19088008","ENG","You have taken my friends far away from me . You made me disgusting to them . I am shut in , and I cannot get out ."
"19088008","JPN","あなたはわが知り人をわたしから遠ざけ、わたしを彼らの忌みきらう者とされました。わたしは閉じこめられて、のがれることはできません。"
"19089002","ENG","For I have said : » Loving-kindness will be built up forever . You will establish your faithfulness in the heavens . «"
"19089002","JPN","あなたのいつくしみはとこしえに堅く立ち、あなたのまことは天のようにゆるぐことはありません。"
"19089011","ENG","The heavens and the earth are yours . You have founded the world and all it contains ."
"19089011","JPN","もろもろの天はあなたのもの、地もまたあなたのもの、世界とその中にあるものとはあなたがその基をおかれたものです。"
"19089019","ENG","Once you spoke in vision to your godly ones . You said : » I have given help to one who is mighty . I have exalted one chosen from the people . «"
"19089019","JPN","昔あなたは幻をもってあなたの聖徒に告げて言われました、「わたしは勇士に栄冠を授け、民の中から選ばれた者を高くあげた。"
"19089040","ENG","You have broken through all his walls and have laid his fortified cities in ruins ."
"19089040","JPN","あなたはその城壁をことごとくこわし、そのとりでを荒れすたれさせられました。"
"19089041","ENG","Everyone who passed by robbed him . He has become the object of his neighbors' scorn ."
"19089041","JPN","そこを通り過ぎる者は皆彼をかすめ、彼はその隣り人のあざけりとなりました。"
"19089050","ENG","Jehovah , remember the reproach of your servant . Remember how I have carried in my heart the insults from so many people ."
"19089050","JPN","T"
"19090015","ENG","Make us rejoice for as many days as you have made us suffer , for as many years as we have experienced evil ."
"19090015","JPN","あなたがわれらを苦しめられた多くの日と、われらが災にあった多くの年とに比べて、われらを楽しませてください。"
"19092004","ENG","You made me find joy in what you have done , O Jehovah . I will sing joyfully about the works of your hands ."
"19092004","JPN","主よ、あなたはみわざをもってわたしを楽しませられました。わたしはあなたのみ手のわざを喜び歌います。"
"19092010","ENG","But you exalt my horn make me as strong as a wild bull . I have been anointed with soothing lotion ."
"19092010","JPN","しかし、あなたはわたしの角を野牛の角のように高くあげ、新しい油をわたしに注がれました。"
"19094018","ENG","If I should say : My foot has slipped , your loving kindness , O Jehovah , will hold me up ."
"19094018","JPN","しかし「わたしの足がすべる」と思ったとき、主よ、あなたのいつくしみはわたしをささえられました。"
"19094022","ENG","Jehovah has become my stronghold . My God has become my rock of refuge ."
"19094022","JPN","しかし主はわが高きやぐらとなり、わが神はわが避け所の岩となられました。"
"19098003","ENG","He remembered his loving kindness and faithfulness to Israel's descendants . All the ends of the earth have seen how our God saves them ."
"19098003","JPN","主はそのいつくしみと、まこととをイスラエルの家にむかって覚えられた。地のもろもろのはては、われらの神の勝利を見た。"
"19100003","ENG","Know that Jehovah is God . He has made us , and not we ourselves . We are his people , and the sheep of his pasture ."
"19100003","JPN","主こそ神であることを知れ。われらを造られたものは主であって、われらは主のものである。われらはその民、その牧の羊である。"
"19102003","ENG","My days have been consumed in smoke , and my bones have been scorched like a hearth ."
"19102003","JPN","わたしの日は煙のように消え、わたしの骨は炉のように燃えるからです。"
"19102004","ENG","My heart has been stricken like grass and has withered away . In fact I forget to eat my bread ."
"19102004","JPN","わたしの心は草のように撃たれて、しおれました。わたしはパンを食べることを忘れました。"
"19102006","ENG","I resemble a pelican of the wilderness . I have become like an owl of the waste places ."
"19102006","JPN","わたしは荒野のはげたかのごとく、荒れた跡のふくろうのようです。"
"19102007","ENG","I lie awake , I have become like a lonely bird on a housetop ."
"19102007","JPN","わたしは眠らずに屋根にひとりいるすずめのようです。"
"19102013","ENG","You will arise and have compassion on Zion . It is time to be gracious to her for the appointed time has come ."
"19102013","JPN","あなたは立ってシオンをあわれまれるでしょう。これはシオンを恵まれる時であり、定まった時が来たからです。"
"19102023","ENG","He has weakened my strength in the way and has shortened my days ."
"19102023","JPN","主はわたしの力を中途でくじき、わたしのよわいを短くされました。"
"19103002","ENG","With all my heart I praise Jehovah ! Do not forget how kind he has been ."
"19103002","JPN","わがたましいよ、主をほめよ。そのすべてのめぐみを心にとめよ。"
"19104024","ENG","O Jehovah , how many are your works ! In wisdom you have made them all . The earth is full of your possessions ."
"19104024","JPN","主よ、あなたのみわざはいかに多いことであろう。あなたはこれらをみな知恵をもって造られた。地はあなたの造られたもので満ちている。"
"19105026","ENG","He sent his servant Moses , and he sent Aaron , whom he had chosen ."
"19105026","JPN","主はそのしもべモーセと、そのお選びになったアロンとをつかわされた。"
"19106034","ENG","They did not destroy the people as Jehovah had told them ."
"19106034","JPN","彼らは主が命じられたもろもろの民を滅ぼさず、"
"19107002","ENG","Let the redeemed by Jehovah say so , whom he has redeemed from the hand of the adversary ,"
"19107002","JPN","主にあがなわれた者は言え。主は彼らを悩みからあがない、"
"19107011","ENG","They had rebelled against God's words and had despised the advice given by the Most High ."
"19107011","JPN","彼らは神の言葉にそむき、いと高き者の勧めを軽んじたので、"
"19107022","ENG","Let them bring songs of thanksgiving as their sacrifice . Let them tell in joyful songs what he has done ."
"19107022","JPN","彼らが感謝のいけにえをささげ、喜びの歌をもって、そのみわざを言いあらわすように。"
"19107024","ENG","have seen what Jehovah can do , the miracles he performed in the depths of the sea ."
"19107024","JPN","主のみわざを見、また深い所でそのくすしきみわざを見た。"
"19108007","ENG","God has spoken in his holiness : I will rejoice , I will divide Shechem , and mete out the valley of Succoth ."
"19108007","JPN","神はその聖所で言われた、「わたしは大いなる喜びをもってシケムを分かち、スコテの谷を分かち与えよう。"
"19109024","ENG","My knees give way because I have been fasting . My body has become lean , without any fat ."
"19109024","JPN","わたしのひざは断食によってよろめき、わたしの肉はやせ衰え、"
"19109025","ENG","I have become the victim of my enemies' insults . They look at me and shake their heads ."
"19109025","JPN","わたしは彼らにそしられる者となりました。彼らはわたしを見ると、頭を振ります。"
"19111009","ENG","He has sent deliverance to his people . He has ordered that his covenant should continue forever . His name is holy and awesome ."
"19111009","JPN","主はその民にあがないを施し、その契約をとこしえに立てられた。そのみ名は聖にして、おそれおおい。"
"19116007","ENG","I will be at peace again because Jehovah has been good to you ."
"19116007","JPN","わが魂よ、おまえの平安に帰るがよい。主は豊かにおまえをあしらわれたからである。"
"19118014","ENG","Jehovah makes me powerful and strong ; he has saved me ."
"19118014","JPN","主はわが力、わが歌であって、わが救となられた。"
"19118018","ENG","Jehovah has punished me severely , but he has not let me die ."
"19118018","JPN","主はいたくわたしを懲らされたが、死にはわたされなかった。"
"19118021","ENG","I praise you , Jehovah , because you heard me , because you have become my salvation ."
"19118021","JPN","わたしはあなたに感謝します。あなたがわたしに答えて、わが救となられたことを。"
"19118026","ENG","Blessed is he who comes in the name of Jehovah ! We have blessed you from the house of Jehovah ."
"19118026","JPN","主のみ名によってはいる者はさいわいである。われらは主の家からあなたをたたえます。"
"19119014","ENG","I have rejoiced in the way of your written word , as much as in all riches ."
"19119014","JPN","わたしは、もろもろのたからを喜ぶように、あなたのあかしの道を喜びます。"
"19119056","ENG","This has become mine , that I observe your precepts ."
"19119056","JPN","わたしはあなたのさとしを守ったことによって、この祝福がわたしに臨みました。"
"19119065","ENG","You have dealt well with your servant , O Jehovah , according to your word ."
"19119065","JPN","テス 主よ、あなたはみ言葉にしたがってしもべをよくあしらわれました。"
"19119069","ENG","The arrogant have forged a lie against me . With all my heart I will observe your precepts ."
"19119069","JPN","高ぶる者は偽りをもってわたしをことごとくおおいます。しかしわたしは心をつくしてあなたのさとしを守ります。"
"19119083","ENG","Though I have become like a wineskin in the smoke , I do not forget your statutes ."
"19119083","JPN","わたしは煙の中の皮袋のようになりましたが、なお、あなたの定めを忘れませんでした。"
"19119085","ENG","The arrogant have dug pits for me . They are not in agreement with your law ."
"19119085","JPN","高ぶる者はわたしをおとしいれようと穴を掘りました。彼らはあなたのおきてに従わない人々です。"
"19119088","ENG","Revive me according to your loving kindness , so I may keep the law of your mouth you have spoken ."
"19119088","JPN","あなたのいつくしみにしたがってわたしを生かしてください。そうすればわたしはあなたの口から出るあかしを守ります。"
"19119093","ENG","I will never forget your precepts . By them you have revived me ."
"19119093","JPN","わたしは常にあなたのさとしを忘れません。あなたはこれをもって、わたしを生かされたからです。"
"19119096","ENG","I have seen a limit to all perfection . Your commandment is exceedingly broad ."
"19119096","JPN","わたしはすべての全きことに限りあることを見ました。しかしあなたの戒めは限りなく広いのです。"
"19119102","ENG","I have not turned aside from your ordinances just as you have instructed me ."
"19119102","JPN","あなたがわたしを教えられたので、わたしはあなたのおきてを離れません。"
"19119106","ENG","I have sworn and I will confirm it : I will keep your righteous ordinances ."
"19119106","JPN","わたしはあなたの正しいおきてを守ることを誓い、かつこれを実行しました。"
"19119110","ENG","The wicked have laid a snare for me , yet I have not gone astray from your precepts ."
"19119110","JPN","悪しき者はわたしのためにわなを設けました。しかし、わたしはあなたのさとしから迷い出ません。"
"19119139","ENG","My zeal has consumed me , for the reason that my adversaries have forgotten your words ."
"19119139","JPN","わたしのあだが、あなたのみ言葉を忘れるので、わが熱心はわたしを滅ぼすのです。"
"19119143","ENG","Trouble and anguish have come upon me . Even so I am fond of your commandments ."
"19119143","JPN","悩みと苦しみがわたしに臨みました。しかしあなたの戒めはわたしの喜びです。"
"19119152","ENG","Of old I have known from your laws that you have founded them forever ."
"19119152","JPN","わたしは早くからあなたのあかしによって、あなたがこれをとこしえに立てられたことを知りました。"
"19119173","ENG","Let Your hand be ready to help me . For I have chosen your precepts ."
"19119173","JPN","わたしはあなたのさとしを選びました。あなたのみ手を、常にわが助けとしてください。"
"19119176","ENG","I have gone astray like a lost sheep . Look for your servant for I have not forgotten your commandments ."
"19119176","JPN","わたしは失われた羊のように迷い出ました。あなたのしもべを捜し出してください。わたしはあなたの戒めを忘れないからです。"
"19126003","ENG","Jehovah has done spectacular things for us . We are overjoyed ."
"19126003","JPN","主はわれらのために大いなる事をなされたので、われらは喜んだ。"
"19127005","ENG","Blessed is the man who has filled his quiver with them . He will not be put to shame when he speaks with his enemies in the city gate ."
"19127005","JPN","矢の満ちた矢筒を持つ人はさいわいである。彼は門で敵と物言うとき恥じることはない。"
"19128002","ENG","You will certainly eat what your own hands have provided . Blessings to you ! May things go well for you !"
"19128002","JPN","あなたは自分の手の勤労の実を食べ、幸福で、かつ安らかであろう。"
"19129004","ENG","» Jehovah is righteous . He has cut to pieces the cords of the wicked ."
"19129004","JPN","主は正しくいらせられ、悪しき者のなわを断ち切られた。"
"19132006","ENG","Now , we have heard about the Ark of the Covenant being in Ephrathah . We found it in Jaar ."
"19132006","JPN","見よ、われらはエフラタでそれを聞き、ヤアルの野でそれを見とめた。"
"19138004","ENG","All the kings of the earth will praise you , O Jehovah , because they have heard the words you spoke ."
"19138004","JPN","主よ、地のすべての王はあなたに感謝するでしょう。彼らはあなたの口のもろもろの言葉を聞いたからです。"
"19139005","ENG","You have enclosed me behind and before , and laid your hand upon me ."
"19139005","JPN","あなたは後から、前からわたしを囲み、わたしの上にみ手をおかれます。"
"19139022","ENG","I hate them with the utmost hatred ! They have become my enemies ."
"19139022","JPN","わたしは全く彼らを憎み、彼らをわたしの敵と思います。"
"19140005","ENG","Arrogant people have laid a trap for me . They have spread out a net with ropes . They have set traps for me along the road ."
"19140005","JPN","高ぶる者はわたしのためにわなを伏せ、綱をもって網を張り、道のほとりにわなを設けました。〔セラ"
"19147020","ENG","He has done nothing like this for any other nation . The other nations do not know the decisions he has handed down . Praise Jehovah !"
"19147020","JPN","主はいずれの国民をも、このようにはあしらわれなかった。彼らは主のもろもろのおきてを知らない。主をほめたたえよ。"
"19148014","ENG","He has given his people a strong leader , someone praiseworthy for his faithful ones , for the people of Israel , the people who are close to him . Praise Jehovah !"
"19148014","JPN","主はその民のために一つの角をあげられた。これはすべての聖徒のほめたたえるもの、主に近いイスラエルの人々のほめたたえるものである。主をほめたたえよ。"
"20001031","ENG","» Now you will get what you deserve for what you have done . Your own advice will make you sick ."
"20001031","JPN","自分の行いの実を食らい、自分の計りごとに飽きる。"
"20007026","ENG","She has wounded many . Many strong men have been slain by her ."
"20007026","JPN","彼女は多くの人を傷つけて倒した、まことに、彼女に殺された者は多い。"
"20022028","ENG","Do not remove the ancient landmark which your fathers have set ."
"20022028","JPN","あなたの先祖が立てた古い地境を移してはならない。"
"20023029","ENG","Who has woe ? Who has sorrow ? Who has discord ? Who has complaints ? Who has wounds without cause ? Who has redness of eyes ?"
"20023029","JPN","災ある者はだれか、憂いある者はだれか、争いをする者はだれか、煩いある者はだれか、ゆえなく傷をうける者はだれか、赤い目をしている者はだれか。"
"20025007","ENG","Better that he says : » Come up here than you be put down in the presence of the prince , whom your eyes have seen . «"
"20025007","JPN","尊い人の前で下にさげられるよりは、「ここに上がれ」といわれるほうがましだ。"
"20029021","ENG","The man who carefully brings up pays close attention to nourishes his servant from childhood will in the future have him become like his son ."
"20029021","JPN","しもべをその幼い時からわがままに育てる人は、ついにはそれを自分のあとつぎにする。"
"21001009","ENG","That which has been is that which will be . That which has been done is that which will be done . There is nothing new under the sun !"
"21001009","JPN","先にあったことは、また後にもある、先になされた事は、また後にもなされる。日の下には新しいものはない。"
"21001014","ENG","I have seen all the works that are done under the sun . Behold , all is vanity and a striving after wind ."
"21001014","JPN","わたしは日の下で人が行うすべてのわざを見たが、みな空であって風を捕えるようである。"
"21001016","ENG","I said to my heart , » I have become great and have aquired more wisdom than all who were before me in Jerusalem . Yes , my heart has seen an abundance of wisdom and knowledge . «"
"21001016","JPN","わたしは心の中に語って言った、「わたしは、わたしより先にエルサレムを治めたすべての者にまさって、多くの知恵を得た。わたしの心は知恵と知識を多く得た」。"
"21002009","ENG","I became great and increased more than all who had been before me in Jerusalem and my wisdom remained with me ."
"21002009","JPN","こうして、わたしは大いなる者となり、わたしより先にエルサレムにいたすべての者よりも、大いなる者となった。わたしの知恵もまた、わたしを離れなかった。"
"21002018","ENG","I hated all the work I had done under the sun , because I would leave it behind for the man who comes after me ."
"21002018","JPN","わたしは日の下で労したすべての労苦を憎んだ。わたしの後に来る人にこれを残さなければならないからである。"
"21002019","ENG","Who knows if he will be a wise man or a fool ? But he will have power over all the work that I have done and in which I have been wise under the sun . This too is vanity ."
"21002019","JPN","そして、その人が知者であるか、または愚者であるかは、だれが知り得よう。そうであるのに、その人が、日の下でわたしが労し、かつ知恵を働かしてなしたすべての労苦をつかさどることになるのだ。これもまた空である。"
"21003010","ENG","I have seen the task that God has given with which the sons of men are occupied ."
"21003010","JPN","わたしは神が人の子らに与えて、ほねおらせられる仕事を見た。"
"21003015","ENG","That which is has already been and that which is to be has already been . God seeks what has passed by ."
"21003015","JPN","今あるものは、すでにあったものである。後にあるものも、すでにあったものである。神は追いやられたものを尋ね求められる。"
"21004016","ENG","There is no end of all the people , even of all that have been before them . Those who come later will not rejoice in him . Surely this also is vanity and grasping for the wind ."
"21004016","JPN","すべての民は果てしがない。彼はそのすべての民を導いた。しかし後に来る者は彼を喜ばない。たしかに、これもまた空であって、風を捕えるようである。"
"21005013","ENG","I have seen a grievous evil under the sun . I have seen riches being hoarded by their owner to his downfall distress ."
"21005013","JPN","わたしは日の下に悲しむべき悪のあるのを見た。すなわち、富はこれをたくわえるその持ち主に害を及ぼすことである。"
"21005018","ENG","This is what I have seen . It is good and fitting for one to eat and drink and enjoy the good of his labor . He labors under the sun all the days of his life . For God gives this to him as his allotment inheritance ."
"21005018","JPN","見よ、わたしが見たところの善かつ美なる事は、神から賜わった短い一生の間、食い、飲み、かつ日の下で労するすべての労苦によって、楽しみを得る事である。これがその分だからである。"
"21006001","ENG","There is an evil that I have seen under the sun and it is prevalent among men ."
"21006001","JPN","わたしは日の下に一つの悪のあるのを見た。これは人々の上に重い。"
"21006006","ENG","» Even though he lives a thousand years twice over , yet he has seen no good . Do not all go to one place ? «"
"21006006","JPN","たとい彼は千年に倍するほど生きても幸福を見ない。みな一つ所に行くのではないか。"
"21007013","ENG","Consider the work of God . Who can make straight what he has made crooked ?"
"21007013","JPN","神のみわざを考えみよ。神の曲げられたものを、だれがまっすぐにすることができるか。"
"21007015","ENG","I have seen all things in the days of my vanity . There is a just man who perished in his righteousness , and there is a wicked man who prolonged his life in his wickedness ."
"21007015","JPN","わたしはこのむなしい人生において、もろもろの事を見た。そこには義人がその義によって滅びることがあり、悪人がその悪によって長生きすることがある。"
"21007027","ENG","» Behold , this I have found , « says the preacher , » counting one by one to find out the account : «"
"21007027","JPN","伝道者は言う、見よ、その数を知ろうとして、いちいち数えて、わたしが得たものはこれである。"
"21007028","ENG","For I am still seeking and have not found . One man among a thousand I have found ; but a woman among all those I have not found ."
"21007028","JPN","わたしはなおこれを求めたけれども、得なかった。わたしは千人のうちにひとりの男子を得たけれども、そのすべてのうちに、ひとりの女子をも得なかった。"
"21008009","ENG","I have seen all this and applied my heart to every work that is done under the sun . There is a time when one man rules over another to his own misery and harm ."
"21008009","JPN","わたしはこのすべての事を見た。また日の下に行われるもろもろのわざに心を用いた。時としてはこの人が、かの人を治めて、これに害をこうむらせることがある。"
"21008010","ENG","I saw the wicked buried , those who had come and gone out of the holy place . They were forgotten in the city where they had so done . This also is vanity ."
"21008010","JPN","またわたしは悪人の葬られるのを見た。彼らはいつも聖所に出入りし、それを行ったその町でほめられた。これもまた空である。"
"21009009","ENG","Live joyfully with the wife whom you love all the days of the life he has given you under the sun , all the days of your vanity . That is your share in this life and in your labor under the sun ."
"21009009","JPN","日の下で神から賜わったあなたの空なる命の日の間、あなたはその愛する妻と共に楽しく暮すがよい。これはあなたが世にあってうける分、あなたが日の下で労する労苦によって得るものだからである。"
"21009013","ENG","I have seen this wisdom under the sun , and it seemed important to me ."
"21009013","JPN","またわたしは日の下にこのような知恵の例を見た。これはわたしにとって大きな事である。"
"21010005","ENG","There is an evil that I have seen under the sun . It is like an error that proceeds from the ruler ."
"21010005","JPN","わたしは日の下に一つの悪のあるのを見た。それはつかさたる者から出るあやまちに似ている。"
"21010007","ENG","I have seen servants upon horses , and princes walking like servants upon the earth ."
"21010007","JPN","わたしはしもべたる者が馬に乗り、君たる者が奴隷のように徒歩であるくのを見た。"
"22002012","ENG","‘ The flowers appear on the earth . The time of singing birds has come . The voice of the turtle is heard in our land ."
"22002012","JPN","もろもろの花は地にあらわれ、鳥のさえずる時がきた。山ばとの声がわれわれの地に聞える。"
"22006005","ENG","» Turn away your eyes from me , for they have overcome me . Your hair is as a flock of goats that appear from Gilead ."
"22006005","JPN","あなたの目はわたしを恐れさせるゆえ、わたしからそむけてください。あなたの髪はギレアデの山を下るやぎの群れのようだ。"
"22007013","ENG","» The mandrakes give a smell , and at our gates are all manner of pleasant fruits , new and old , which I have laid up for you , O my beloved ."
"22007013","JPN","恋なすは、かおりを放ち、もろもろの良きくだものは、新しいのも古いのも共にわたしたちの戸の上にある。わが愛する者よ、わたしはこれをあなたのためにたくわえました。"
"23001002","ENG","Listen , heaven , and pay attention , earth ! Jehovah has spoken : » I raised my children and helped them grow , but they have rebelled against me ."
"23001002","JPN","天よ、聞け、地よ、耳を傾けよ、主が次のように語られたから、「わたしは子を養い育てた、しかし彼らはわたしにそむいた。"
"23001004","ENG","Woe to the sinful nation , people heavy with iniquity , a seed of evildoers , sons who are corrupt ! They have forsaken Jehovah ! They have despised the Holy One of Israel . They have turned away from him ."
"23001004","JPN","ああ、罪深い国びと、不義を負う民、悪をなす者のすえ、堕落せる子らよ。彼らは主を捨て、イスラエルの聖者をあなどり、これをうとんじ遠ざかった。"
"23001011","ENG","Jehovah says : » What do your many animal sacrifices mean to me ? I have had enough of your burnt offerings of rams and enough fat from your fattened calves . I am not pleased with the blood of bulls , lambs , or male goats ."
