"verse_id","language","text"
"14005001","CMN","所罗门为耶和华的殿所作的 一 切工程完成了以后 ， 就把他父亲大卫分别为圣的东西 ： 金银和 一 切器皿 ， 都带来存放在 神殿的库房里。"
"14005001","ENG","The work Solomon did on Jehovah’s Temple was finished . He brought the holy things that had belonged to his father David , the silver , gold , and all the utensils . He put them in the storerooms of God’s Temple ."
"14005004","CMN","以色列的众长老来到了 ， 利未人就抬起约柜。"
"14005004","ENG","When all the leaders of Israel had arrived , the Levites picked up the ark ."
"14006007","CMN","我的父亲大卫有心要为耶和华以色列的 神的名建造殿宇。"
"14006007","ENG","» My father David had his heart set on building a Temple for the name of Jehovah the God of Israel ."
"14006008","CMN","耶和华却对我的父亲大卫说 ： ‘你心想要为我的名建造殿宇 ， 你心意很好 ；"
"14006008","ENG","» However , Jehovah said to my father David : Since you had your heart set on building a Temple for my name , your intentions were good ."
"14006013","CMN","原来所罗门做了 一 座铜台 ， 长两公尺两公寸 ， 宽两公尺两公寸 ， 高 一 公尺三公寸 ， 安放在外院中。那时他站在铜台上 ， 在以色列全体会众面前 ， 屈膝下跪 ， 向天张开双手 ，"
"14006013","ENG","Solomon had made a copper platform seven and one half feet long , seven and one half feet wide , and four and one half feet high . He put it in the middle of the courtyard . He stood on the platform , knelt in front of the entire assembly , and stretched out his hands toward heaven ."
"14006016","CMN","耶和华以色列的 神啊 ， 你应许你的仆人我父亲大卫说 ： ‘只要你的子孙谨守他们的行为 ， 遵守我的律法 ， 像你在我面前所行的 一 样 ， 你就不会断人在我面前坐上以色列的王位。’现在求你应验这话吧。"
"14006016","ENG","» Now then , O Jehovah , God of Israel , keep your promise to my father David , your servant . You said : You will never fail to have an heir sitting in front of me on the throne of Israel if your descendants are faithful to me as you have been faithful to me ."
"14006034","CMN","“如果你的子民在你派他们出去的路上 ， 和仇敌作战 ， 他们向着你拣选的这城 ， 和向着我为你的名建造的这殿向你祷告 ，"
"14006034","ENG","» When your people go to war against their enemies , you send them and they pray to you toward this city you have chosen and the Temple I built for your name ,"
"14006038","CMN","如果他们在被掳去的地方 一 心一意归向你 ， 又向着他们自己的地 ， 就是你赐给他们列祖的地 ， 和向着你拣选的这城 ， 以及向着我为你的名建造的这殿祷告 ，"
"14006038","ENG","» If they change their attitude toward you in the land where they are captives . If they pray to you toward the land that you gave their ancestors , and the city you have chosen , and the Temple I have built for your name ,"
"14007007","CMN","所罗门把耶和华殿前院子当中的地方分别为圣 ， 在那里献上了燔祭和平安祭的脂肪 ， 因为所罗门所做的铜坛容不下所有的燔祭、素祭和脂肪。"
"14007007","ENG","Solomon designated the courtyard in front of Jehovah’s Temple as a holy place . He sacrificed the burnt offerings , grain offerings , and the fat because the copper altar that he had made and that was in front of Jehovah was not able to hold all of them ."
"14007016","CMN","现在我拣选了这殿 ， 把它分别为圣 ， 使我的名永远在这殿中 ； 我的眼和我的心也常常留在那里。"
"14007016","ENG","» I have chosen and declared this Temple holy so that my name may be placed there forever . My eyes and my heart will always be there ."
"14008011","CMN","所罗门把法老的女儿从大卫城 ， 带到他为她建造的宫里去 ； 因为他说 ： “我的妻子不可住在以色列王大卫的宫里 ， 因为耶和华的约柜所到的地方都是神圣的。”"
"14008011","ENG","Then Solomon brought Pharaoh’s daughter up from the city of David to the house he had built for her . He said : » My wife must not dwell in the house of David king of Israel , because the places are holy where the Ark of Jehovah’s Covenant has entered . «"
"14009006","CMN","我先前不信那些话 ， 等到我来了 ， 亲眼看见了 ， 才知道你智慧的伟大 ， 人告诉我的还不到 一 半。你实在是见面胜似闻名。"
"14009006","ENG","» I did not believe the reports until I came and saw it with my own eyes . I was not even told about half of the extent of your wisdom . You have surpassed the stories I heard ."
"14009008","CMN","耶和华你的 神是应当称颂的 ， 因他喜悦你 ， 使你坐在他的王位上 ， 为耶和华你的 神作王 ； 因为你的 神爱以色列人 ， 要永远坚立他们 ， 所以立你作他们的王 ， 好秉公行义。”"
"14009008","ENG","» I thank Jehovah your God , who is pleased with you . He has put you on his throne to be king on behalf of Jehovah your God . Because of your God’s love for the people of Israel , he has established them permanently and made you king over them so that you would maintain justice and righteousness . «"
"14009012","CMN","所罗门王按着示巴女王带来给他的 ， 回送她礼物 ； 此外 ， 还把女王所愿所求的 ， 都送给她 ， 于是女王和她的臣仆都返回本国去了。"
"14009012","ENG","King Solomon gave the queen of Sheba anything she wanted . Whatever she asked for , more than what she had brought him . Then she and her servants went back to her country ."
"14010001","CMN","罗波安到示剑去 ， 因为全体以色列人都去了示剑 ， 要立他作王。"
"14010001","ENG","Rehoboam went to Shechem because all Israel had gone to Shechem to make him king ."
"14010012","CMN","耶罗波安和全体人民都遵照罗波安王所说“你们第三天再来见我”的话 ， 第三天来见罗波安。"
"14010012","ENG","So Jeroboam and all the people came back to Rehoboam two days later , as the king had instructed them ."
"14010015","CMN","王不听从人民的要求 ， 这事原是出于 神 ， 为要实现耶和华借着示罗人亚希雅对尼八的儿子耶罗波安所说的话。"
"14010015","ENG","The king refused to listen to the people because Jehovah was directing these events to carry out the promise he had made to Jeroboam , Nebat’s son through Ahijah from Shiloh ."
"14011015","CMN","耶罗波安为邱坛、公山羊神 ， 以及他铸造的牛犊 ， 自己设立了祭司。"
"14011015","ENG","As an alternative , Jeroboam appointed his own priests for the illegal worship sites and the goat and calf statues he had made as idols ."
"14012009","CMN","于是埃及王示撒上来攻打耶路撒冷 ， 夺取了耶和华殿和王宫里的宝物 ， 把它们全部带走 ， 又夺去了所罗门所做的金盾牌。"
"14012009","ENG","King Shishak of Egypt attacked Jerusalem and took away the treasures from Jehovah’s temple and the royal palace . He took them all ! He even took the gold shields Solomon had made ."
"14014007","CMN","他对犹大人说 ： “我们要建造这些城 ， 在四周筑墙 ， 建造城楼 ， 安设城门 ， 制作门闩。这地还属于我们 ， 是因为我们寻求耶和华我们的 神 ； 我们既然寻求他 ， 他就使我们四境平安。”于是他们兴工建造 ， 事事顺利。"
"14014007","ENG","Asa told Judah : » Let us build these cities and make walls around them with towers and doors that can be barred . The country is still ours because we have dedicated our lives to serve Jehovah our God . We have dedicated our lives to him . He has surrounded us with peace . « So they built the cities , and everything went well ."
"14014013","CMN","亚撒和跟随他的人民追赶他们 ， 直到基拉耳 ； 古实人被杀的很多 ， 不能恢复强盛 ； 因为他们在耶和华和他的军队面前被击溃了 ； 犹大人夺取了极多战利品。"
"14014013","ENG","Asa and his army pursued them as far as Gerar . It was a total defeat ! The Ethiopians could not even fight back ! The soldiers from Judah took everything that had belonged to the Ethiopians ."
"14015009","CMN","他又召聚了犹大和便雅悯所有的人 ， 以及在他们中间寄居的以法莲人、玛拿西人、西缅人。以色列人看见了耶和华亚撒的 神和他同在 ， 就有很多人投奔亚撒。"
"14015009","ENG","Then Asa gathered all the people from Judah and Benjamin and the foreigners who had come from Ephraim , Manasseh , and Simeon . Many of them had come to him from Israel when they saw that Asa’s God , Jehovah , was with him ."
"14015018","CMN","亚撒把他父亲所分别为圣 ， 和他自己所分别为圣的金银和器皿 ， 都送进 神的殿里。"
"14015018","ENG","He brought into God’s Temple the silver , the gold , and the utensils he and his father had set apart as holy ."
"14016010","CMN","于是亚撒对先见发怒 ， 把他囚在监里。同时亚撒也压迫人民。"
"14016010","ENG","Asa was so angry with the prophet that he had him put in chains . It was at this same time that Asa began treating some of the people cruelly ."
"14018012","CMN","那去召米该雅的使者对米该雅说 ： “看哪 ， 这里的众先知都异口同声地对王说吉话 ， 请你与他们 一 样说吉话。”"
"14018012","ENG","The official who had gone to get Micaiah said to him : All the other prophets have prophesied success for the king . You had better do the same ."
"14020032","CMN","约沙法遵行他父亲亚撒的道路 ， 总不偏离 ， 行耶和华看为正的事。"
"14020032","ENG","Jehoshaphat carefully followed the example his father Asa had set and did what Jehovah considered right ."
"14022008","CMN","耶户讨伐亚哈家的罪的时候 ， 遇见了犹大的众领袖和亚哈谢的兄弟的儿子 ， 他们都是侍候亚哈谢的 ， 耶户把他们都杀了。"
"14022008","ENG","Jehu carried out God’s sentence on the dynasty . He came across a group made up of Judean leaders and of Ahaziah’s nephews that had accompanied Ahaziah on his visit . Jehu killed them all ."
"14024007","CMN","原来那恶妇亚他利雅的众子曾经拆毁 神的殿 ， 又把耶和华殿中 一 切分别为圣的物品用来供奉巴力。"
"14024007","ENG","The sons of that wicked woman Athaliah had broken into God’s Temple and used all the holy things of Jehovah’s Temple to worship other gods , the Baals ."
"14025010","CMN","于是亚玛谢把那从以法莲来的雇佣兵解散了 ， 遣送他们回家 ； 因此他们非常恼怒犹大人 ， 就气冲冲地回家去了。"
"14025010","ENG","Amaziah dismissed the troops that had come to him from Ephraim . They became furious with Judah and returned home ."
"14025019","CMN","你心里说你击败了以东人 ， 你就心里骄傲 ， 以这事夸口。现在你留在家里吧 ， 为什么要惹祸 ， 使犹大和你 一 同覆亡呢？”"
"14025019","ENG","» ‘ You say you defeated Edom . Now you have become arrogant enough to look for more fame . Stay home ! Why must you invite disaster and your own defeat and take Judah with you ? ’ «"
"14026018","CMN","他们阻止乌西雅王 ， 对他说 ： “乌西雅啊 ， 给耶和华烧香不是你应作的事 ， 而是亚伦的子孙作祭司的事 ， 他们是分别为圣作烧香的事 ； 请离开圣所吧 ， 因为你作了不应该作的事了 ， 你必不能从耶和华 神那里得着尊荣。”"
"14026018","ENG","They opposed King Uzziah . They said to him : » Uzziah , you have no right to burn incense as an offering to Jehovah . That right belongs to the priests , Aaron’s descendants , who have been given the holy task of burning incense . Get out of the holy place because you have been unfaithful . Jehovah God will not honor you for this . «"
"14028019","CMN","因为犹大王亚哈斯在犹大放纵邪恶 ， 大大地冒犯了耶和华 ， 所以耶和华使犹大卑微。"
"14028019","ENG","Jehovah humbled Judah because of King Ahaz of Israel . Ahaz had spread sin throughout Judah and was unfaithful to Jehovah ."
"14029005","CMN","对他们说 ： “利未人哪 ， 你们要听我的话 ； 现在你们要自洁 ， 又要洁净耶和华你们列祖的 神的殿 ， 把污秽之物从圣所中除去。"
"14029005","ENG","He said : » Listen to me , Levites . Perform the ceremonies to make the temple of Jehovah the God of your ancestors holy . Remove anything that has been corrupted from the holy place ."
"14029011","CMN","我的孩子们 ， 你们现在不要懈怠 ， 因为耶和华拣选了你们站在他面前事奉他 ， 为要作他的仆人 ， 向他烧香。”"
"14029011","ENG","» Do not be negligent , my sons . Jehovah has chosen you to stand in front of him , serve him , be his servants , and burn sacrifices . «"
"14029034","CMN","只是祭司太少 ， 不能把所有燔祭牲剥皮 ， 所以他们的亲族协助他们 ， 直到剥皮的工作完了 ， 又等到其他祭司自洁完了 ， 因为利未人在自洁的事上比众祭司更加诚心。"
"14029034","ENG","Since there were not enough priests to kill all these animals , the Levites helped them until the work was finished . By then more priests had made themselves ritually clean . The Levites were more faithful in keeping ritually clean than the priests were ."
"14030007","CMN","你们不要像你们的列祖和你们的亲族 ， 他们得罪了耶和华他们列祖的 神 ， 以致耶和华使他们成为令人惊骇的对象 ， 就像你们自己所见的。"
"14030007","ENG","» Do not be like your ancestors and your relatives who were unfaithful to Jehovah the God of their ancestors . He made them something that shocks people , as you have seen ."
"14031010","CMN","撒督家的大祭司亚撒利雅回答他 ， 说 ： “自从人民把供物送进耶和华殿以来 ， 我们就可以吃饱 ， 并且还有很多剩下来。因为耶和华赐福给他的子民 ， 所以剩下的才这样丰盛。”"
"14031010","ENG","and Azariah the High Priest , a descendant of Zadok , said to him : Since the people started bringing their gifts to the temple , there has been enough to eat and a large surplus besides . We have all this because Jehovah has blessed his people ."
"14032002","CMN","希西家见西拿基立有意攻打耶路撒冷 ，"
"14032002","ENG","Hezekiah saw that Sennacherib had come to wage war against Jerusalem ,"
"14032015","CMN","所以 ， 你们现在不要让希西家欺骗、迷惑你们 ； 你们也不要信他 ； 因为无论哪 一 邦哪 一 国的神 ， 都不能拯救自己的子民脱离我的手和我列祖的手 ， 你们的神不是更不能拯救你们脱离我的手吗？’”"
"14032015","ENG","» ‘ Do not be fooled by Hezekiah ! No god of any nation has been able to stand up to Assyria . Believe me , your God cannot keep you safe ! ’ «"
"14032026","CMN","但希西家因为自己心高气傲而谦卑下来 ， 他和耶路撒冷的居民都谦卑下来 ， 因此耶和华的忿怒 ， 在希西家在世的日子 ， 没有临到他们身上。"
"14032026","ENG","Hezekiah and the people living in Jerusalem humbled themselves when they realized they had become conceited . Thus Jehovah did not vent his anger on them during Hezekiah’s time ."
"14033003","CMN","他重新建造他父亲希西家拆毁的邱坛 ， 又为巴力立坛 ， 制造亚舍拉 ， 并且敬拜和事奉天上的万象。"
"14033003","ENG","He rebuilt the illegal places of worship that his father Hezekiah had torn down . He set up altars dedicated to other gods such as the Baals . He erected a pole dedicated to the goddess Asherah as King Ahab of Israel had done . Manasseh , like Ahab , worshiped and served the entire army of heaven ."
"14033007","CMN","他又把他所做的雕像立在 神的殿中 ， 神曾经指着这殿 ， 对大卫和他的儿子所罗门说 ： “我要在这殿里 ， 和在我从以色列各支派中拣选的耶路撒冷中 ， 立我的名 ， 直到永远。"
"14033007","ENG","Manasseh had a carved idol made . Then he set it up in God’s Temple , where God had said to David and his son Solomon : » I have chosen this temple and Jerusalem from all the tribes of Israel . I will put my name here from generation to generation ."
"14033022","CMN","他行耶和华看为恶的事 ， 像他父亲玛拿西所行的 一 样 ； 亚们向他父亲玛拿西所做的 一 切雕像献祭 ， 并且事奉它们。"
"14033022","ENG","He did what Jehovah considered evil , as his father Manasseh had done . Amon sacrificed to all the idols his father Manasseh had made , and he worshiped them ."
"14034011","CMN","他们把银子交给木匠和石匠 ， 去购买凿好的石头和作木架与横梁的木材 ， 修补犹大列王毁坏了的殿宇。"
"14034011","ENG","These workers included carpenters and builders . They were to buy quarried stones and wood for the fittings and beams of the buildings that the kings of Judah had allowed to become run-down ."
"14035021","CMN","尼哥差派使者来见约西亚说 ： “犹大王啊 ， 我和你有什么不对呢？我现在不是来攻击你 ， 而是要攻击和我交战的那国家 ； 并且 神吩咐我要赶快 ， 你不可干预 神的事 ， 免得他毁灭你 ， 因为 神和我同在。”"
"14035021","ENG","Neco sent messengers to Josiah . He said : » What is your quarrel with me , king of Judah ? I am not attacking you . I have come to fight those who are at war with me . God told me to hurry . God is with me , so stop now or he will destroy you . «"
"14036023","CMN","“波斯王古列这样说 ： ‘耶和华天上的 神已经把地上万国赐给我。他指派我在犹大的耶路撒冷为他建造殿宇。你们中间凡是他的子民 ， 都可以上去 ； 愿耶和华他的 神和他同在 ！ ’”"
"14036023","ENG","Thus says Cyrus king of Persia : » Jehovah , the God of heaven , has given me all the kingdoms of the earth . He has appointed me to build him a house in Jerusalem , which is in Judah . Whoever there is among you of all his people , may Jehovah his God be with him , and let him go up ! «"
"15001002","CMN","“波斯王古列这样说 ： ‘耶和华天上的 神已经把地上万国赐给我。他指派我在犹大的耶路撒冷为他建造殿宇。"
"15001002","ENG","» These are the words of Cyrus , king of Persia : ‘ Jehovah the God of heaven has given me all the kingdoms of the earth . He has made me responsible for building a house for him in Jerusalem , which is in Judah ."
"15003003","CMN","因为他们惧怕当地的居民 ， 就在殿的原有根基上建立祭坛 ， 在祭坛上向耶和华献燔祭 ， 就是早晚的燔祭。"
"15003003","ENG","The returning exiles were afraid of the people who were living in the land . Regardless of that , they rebuilt the altar where it had stood before . Then they began once again to burn on it the regular morning and evening sacrifices ."
"15003008","CMN","众人来到耶路撒冷 神的殿以后 ， 第二年二月 ， 撒拉铁的儿子所罗巴伯、约萨达的儿子耶书亚和他们其余的兄弟 ， 就是祭司、利未人和所有从被掳之地回到耶路撒冷的人 ， 就开始动工建造 ； 又委派二十岁以上的利未人 ， 监督耶和华殿的工程。"
"15003008","ENG","The second year and third month of their coming to the house of God in Jerusalem Zerubbabel , the son of Shealtiel , took charge of the construction . Jeshua , the son of Jozadak , and the rest of their brothers the priests and the Levites , and all those who had come from the land where they were prisoners to Jerusalem : and the Levites , of twenty years or older , were responsible for overseeing the work of the house of Jehovah ."
"15003012","CMN","很多年老的祭司、利未人和族长 ， 曾经见过先前的殿 ， 眼见这殿的根基再次奠立 ， 就放声大哭 ， 但也有许多人高声欢呼 ，"
"15003012","ENG","Some of the priests , Levites , heads of families and old men who had seen the first house were present . When the foundation of this house was laid before their eyes they were overcome with weeping ; and a number were crying out with joy :"
"15004001","CMN","犹大和便雅悯的敌人听见被掳回来的人为耶和华以色列的 神重建圣殿 ，"
"15004001","ENG","News came to the enemies of Judah and Benjamin that the people who had come back were building a Temple to Jehovah , the God of Israel ."
"15004012","CMN","奏知大王 ： 从你那里上到我们这里来的犹大人 ， 已经到了耶路撒冷这座叛逆和邪恶的城 ； 他们进行建造 ， 并且已经修好根基 ， 开始建造城墙。"
"15004012","ENG","» We give news to the king that the Jews who came from you have come to us at Jerusalem . They are again building that uncontrolled and evil town . The walls are complete and they are repairing the bases ."
"15004014","CMN","现在我们既食王家的盐 ， 不该见王受剥夺 ， 因此上奏禀告王 ，"
"15004014","ENG","» Because we are responsible to the king , and it is not right for us to see the king's honor damaged , we have sent to give the king word of these things ."
"15004015","CMN","请王查考先王的记录 ， 从记录中查知这城是叛逆的城 ， 对列王和各省都有损害 ， 自古以来 ， 城中常有造反的事 ， 因此这城被拆毁。"
"15004015","ENG","» That way a search may be made in the book of the records of your fathers . You will see in the book of the records that this town has been uncontrolled . It has been a cause of trouble to kings and countries . There were outbursts against authority in the past . That is the reason the town was laid waste ."
"15004020","CMN","从前大能的君王统治耶路撒冷 ， 治理河西那边的全地 ， 接受他们缴税、进贡和纳粮。"
"15004020","ENG","» Further , there have been great kings in Jerusalem . They ruled over all the country across the river . Taxes and tribute was paid to them ."
"15005005","CMN","但是 神的眼目看顾犹大人的长老 ， 以致总督等人没有阻止他们建造 ； 直到这事奏告大利乌王 ， 得着有关这事的回谕为止。"
"15005005","ENG","The eye of their God was on the chiefs of the Jews , and they did not make them give up working till the question had been put before Darius and an answer came by letter about it ."
"15006012","CMN","愿那使自己的名居住在那里的 神 ， 毁灭所有伸手更改这命令 ， 或要毁坏这在耶路撒冷 神的殿的君王和人民。我大利乌下令 ， 必须彻底遵行。”"
"15006012","ENG","» May the God who has made it a resting-place for his name send destruction on all kings and peoples whose hands are outstretched to make any change in this or to do damage to this house of God at Jerusalem . I , Darius , have given this order . Let it be done with all care . «"
"15006016","CMN","以色列祭司和利未人 ， 以及其余被掳归回的人都欢欢喜喜举行奉献这 神殿的典礼。"
"15006016","ENG","The children of Israel , the priests and the Levites , and the rest of those who had come back , kept the feast of the opening of this house of God with joy ."
"15006020","CMN","祭司和利未人 一 起行洁净仪式 ， 他们就全都洁净了 ； 于是利未人为所有被掳归回的人和他们作祭司的众亲族 ， 以及他们自己 ， 宰杀了逾越节的羊羔。"
"15006020","ENG","the priests and the Levites made themselves clean together . They were all clean when they put the Passover lamb to death for all those who had come back , and for their brothers the priests and for themselves ."
"15006021","CMN","被掳归回的以色列人和所有脱离当地民族的污秽的人 ， 一同吃这羊羔 ， 寻求耶和华以色列的 神。"
"15006021","ENG","The children of Israel , who had come back , and all those who were joined to them , after separating themselves from the evil ways of the people of the land to become the servants of Jehovah , the God of Israel , ate together ."
"15007006","CMN","这位以斯拉是 一 位经学家 ， 精通耶和华以色列的 神赐给摩西的律法 ； 因为耶和华他 神的手帮助他 ， 所以王赐他所求的 一 切 ， 他就从巴比伦上来。"
"15007006","ENG","Ezra came from Babylon . He was a scribe copyist and an expert in the Law of Moses which Jehovah , the God of Israel , had given . The king was moved by Jehovah his God to give him whatever he requested ."
"15007027","CMN","以斯拉说 ： “耶和华我们列祖的 神是应该称颂的 ， 因为他把这样的意念放在君王的心里 ， 使他修饰那在耶路撒冷的耶和华的殿 ；"
"15007027","ENG","Praise be to Jehovah , the God of our fathers , who has put such a thing into the heart of the king , to make fair the house of Jehovah that is in Jerusalem ."
"15007028","CMN","又使我在王和谋士 ， 以及王手下有权势的领袖面前蒙恩。因为耶和华我 神的手帮助我 ， 我就有勇气 ， 召集以色列中 一 些首领 ， 与我 一 同上来。”"
"15007028","ENG","He has given mercy to me before the king and his government and before all the king's great captains . I was made strong by the hand of Jehovah my God which was on me , and I got together out of Israel chief men to go up with me ."
"15008025","CMN","把金子、银子和器皿 ， 就是王和他的谋士、领袖 ， 以及在那里的以色列众人献给我们 神殿的礼物 ， 都称了交给他们。"
"15008025","ENG","I gave to them by weight the silver and the gold and the vessels , all the offering for the house of our God that the king and his wise men and his captains and all Israel there present had given :"
"15008035","CMN","“那时 ， 从被掳归回的人都向以色列的 神献燔祭 ， 就是为全以色列献公牛十二头、公绵羊九十六只、绵羊羔七十七只 ； 又献公山羊十二只作赎罪祭 ； 这 一 切都是献给耶和华的燔祭。"
"15008035","ENG","Those who had been prisoners , who had come back from a strange land , made burned offerings to the God of Israel , twelve oxen for all Israel , ninety-six male sheep , seventy-seven lambs , twelve he-goats for a sin-offering : all this was a burned offering to Jehovah ."
"15009002","CMN","他们为自己和自己的儿子娶了这些外族的女子为妻 ， 以致圣洁的种族与当地的民族混杂了 ； 而领袖和官长竟是这不忠的事的罪魁。’"
"15009002","ENG","» They have taken their daughters as wives for themselves and for their sons . They have mingled the holy race with peoples around them . In fact the leaders and officials were first to do this evil . «"
"15009006","CMN","祷告说 ： ‘我的 神啊 ， 我感觉羞耻惭愧 ， 不敢向我的 神你仰面 ； 因为我们的罪孽多至灭顶 ， 我们的罪过滔天。"
"15009006","ENG","I said , » O my God , shame keeps me from lifting up my face praying to you being in your presence , my God : for our sins have increased higher than our heads and our evil-doing has come up to heaven ."
"15009007","CMN","从我们列祖的日子直到今日 ， 我们罪恶深重 ， 由于我们的罪孽 ， 我们和我们的王 ， 以及祭司 ， 都被交在各地的列王手中 ： 被刀杀、被掳掠、被抢夺 ， 丢脸蒙羞 ， 就像今天的光景 一 样。"
"15009007","ENG","» From the days of our fathers till this day we have been great sinners . Because of our sins , the kings of the lands captured us . We were given to the sword and to prison and to loss of goods and to shame of face , as it is this day ."
"15009008","CMN","现在 ， 耶和华我们的 神恩待我们片时 ， 给我们存留 一 些逃脱的人 ， 使我们像钉子钉在他的圣所那样的安稳 ， 让我们的 神光照我们的眼睛 ， 使我们在所受的奴役中稍得复兴。"
"15009008","ENG","» Now for a little time grace favour has come to us from Jehovah our God , to let a small band of us go free and to give us a nail in his holy place . Our God gives light to our eyes and a measure of new life in our prison chains ."
"15009013","CMN","虽然因着我们许多的恶行和重大的罪过 ， 这 一 切就临到我们身上 ， 但我们的 神啊 ， 你惩罚我们实在轻于我们的罪孽所应得的 ， 还给我们留下这些逃脱的人。"
"15009013","ENG","» After all this and because of our evil-doing and our great sin , and seeing that the punishment that you , O God , have given us , is less than the measure of our sins , and that you have kept from death those of us who are here ;"
"15010006","CMN","以斯拉就从 神的殿前起来 ， 走进以利亚实的儿子约哈难的屋里去 ； 他在那里不吃饭 ， 也不喝水 ， 因为他为了被掳归回的人的不忠而悲伤。"
"15010006","ENG","Then Ezra got up from before the house of God and went into the room of Jehohanan , the son of Eliashib . When he arrived there , he took no food or drink , for he was sorrowing for the sin of those who had come back ."
"15010008","CMN","所有不照着众领袖和众长老所议定 ， 在三日之内来到的人 ， 所有的财物都要充公 ， 也要从被掳归回之人的会中被逐出。"
"15010008","ENG","And that if anyone did not come before three days were past , as ordered by the rulers and the responsible men , all his goods would be put under the curse . He himself would be cut off from the meeting of the people who had come back ."
"15010012","CMN","全体会众都大声回答说 ： “你怎么说 ， 我们就怎么行。"
"15010012","ENG","Then all the people , answered with a loud voice : As you have said , so it is right for us to do ."
"15010016","CMN","于是 ， 被掳归回的人就这样行。以斯拉祭司提名选派了 一 些人 ， 他们是各宗族的族长 ， 他们在十月初 一 坐下来查办这事。"
"15010016","ENG","So those who had come back did so . Ezra the priest , with certain heads of families , by their fathers' families , all of them by their names , were marked out . On the first day of the tenth month they took their places to go into the question with care ."
"16001006","CMN","求你侧着耳 ， 睁着眼的 ， 垂听你仆人的祷告 ， 我今天在你面前昼夜为着你的仆人以色列人祷告 ， 承认以色列人所犯的罪 ， 就是我与我父的家向你所犯的罪。"
"16001006","ENG","» Let your ear now take note and let your eyes be open . Please give ear to the prayer of your servant . At this time , day and night I pray for the children of Israel , your servants . I put before you the sins of the children of Israel that we have done against you : truly , my father’s people and I are sinners ."
"16001009","CMN","但如果你们回心转意归向我 ， 谨守遵行我的诫命 ， 即使在你们被赶逐的天边 ， 我也必从那里把他们招聚回来 ， 带他们到我选择给我的名居住的地方那里去。’"
"16001009","ENG","» If you come back to me and obey my orders , even if you have been forced out and are living in the farthest horizons , I will gather you from there , and bring you to the place I have chosen as a dwelling for my name . ’"
"16001010","CMN","这些都是你的仆人 ， 你的子民 ， 是你用你的大能和你强而有力的手所救赎的。"
"16001010","ENG","» These are your servants and your people , whom you have made yours by your great power and by your strong hand ."
"16002016","CMN","没有 一 个官长知道我去过什么地方 ， 作了什么事。我也 一 直没有告诉犹大人、或祭司、或贵胄、或官长 ， 或其余作工的人。"
"16002016","ENG","The chiefs had no knowledge of where I had been or what I was doing . I had not then said anything to the Jews or to the priests or the great ones or the chiefs or the rest of those who were doing the work ."
"16003016","CMN","下 一 段由管理半个伯．夙的区长 ， 押人的儿子尼希米修筑 ， 直到大卫墓地的对面 ， 又到人工池和勇士之家。"
"16003016","ENG","By his side was working Nehemiah , the son of Azbuk , ruler of half the division of Beth-zur , as far as the place opposite the last resting-places of David's family and as far as the pool that had been made and the house of the men of war ."
"16004005","CMN","不要遮蔽他们的罪孽 ， 也不要从你面前涂抹他们的罪恶 ， 因为他们在这些建造的人面前惹你发怒。”"
"16004005","ENG","Do not let their wrongdoing be covered or their sin be washed away from before you : for they have made you angry before the builders ."
"16005010","CMN","现在我和我的兄弟 ， 以及我的仆人要把银钱和五谷借给他们。让我们大家都放弃放债取利吧 ！"
"16005010","ENG","» Even I and my servants have been collecting interest Usury for the money and the grain we have let them have . So now , let us give this up ."
"16005019","CMN","“我的 神啊 ， 求你记念我 ， 记念我为这人民所作的 一 切事 ， 施恩给我。”"
"16005019","ENG","Keep in mind , O my God , for my good , all I have done for this people ."
"16006001","CMN","参巴拉、多比雅、阿拉伯人基善和我们其余的仇敌听见我重建好了城墙 ， 城墙再没有破口。不过那时我还没有在城门上装上门扇。"
"16006001","ENG","Word was given to Sanballat and Tobiah and to Geshem the Arabian and to the rest of our enemies , that I had done the building of the wall and that there were no more broken places in it though even then I had not put up the gates in the gateways ."
"16006006","CMN","信上写着 ： “在各民族中有这样的传说 ， 迦施慕也说 ： ‘你和犹大人阴谋造反 ， 所以你才重建城墙 ， 据说 ， 你还想要作他们的王。’"
"16006006","ENG","There was written in it : » It has been heard among the nations what Geshem is saying . He is saying that you and the Jews are hoping to make yourselves free from the king's authority . That this is why you are building the wall . They say that it is your purpose to be their king ."
"16006019","CMN","不但这样 ， 他们也常常在我面前提起多比雅的善行 ， 又把我说的话传给他 ； 多比雅又常常寄信来恐吓我。"
"16006019","ENG","They spoke a good deal about the good he had done in my presence , and reported what I said to him . Tobiah sent letters with the purpose of causing me fear ."
"16008004","CMN","经学家以斯拉站在为这事特制的木台上 ； 站在他右边的 ， 有玛他提雅、示玛、亚奈雅、乌利亚、希勒家和玛西雅 ； 站在他左边的 ， 有毗大雅、米沙利、玛基雅、哈顺、哈拔大拿、撒迦利亚和米书兰。"
"16008004","ENG","Ezra the scribe took his place on a tower podium of wood that they had made for the purpose . By his side were placed Mattithiah and Shema and Anaiah and Uriah and Hilkiah and Maaseiah on the right ; and on the left , Pedaiah and Mishael and Malchijah and Hashum and Hashbaddanah , Zechariah and Meshullam ."
"16008017","CMN","从被掳归回的全体会众都搭了棚 ， 并且住在棚里 ； 从嫩的儿子约书亚的时候 ， 直到那日 ， 以色列人都没有这样行过。大家都非常快乐。"
