"verse_id","language","text"
"42019037","KAT","და ვითარცა მიიწია იგი შთასავალსა მას მთისა ზეთისხილთაჲსა , იწყო ყოველმან სიმრავლემან მოწაფეთამან სიხარულით ქებად ღმრთისა ჴმითა დიდითა ყოველთა მათთჳს , რომელნი იხილნეს ძალნი ,"
"42019046","ENG","He said : » It is written my house shall be a house of prayer . You have made it a den of robbers . «"
"42019046","KAT","და ჰრქუა მათ : წერილ არს : სახლი ჩემი სახლ სალოცველ არს , ხოლო თქუენ ჰყავთ იგი ქუაბ ავაზაკთა ."
"42020039","ENG","Some of the scribes answered , » Teacher you have said well . «"
"42020039","KAT","მი-ვიეთმე-უგეს მწიგნობართა და ჰრქუეს : მოძღუარ კეთილად სთქუ ."
"42022028","ENG","» You have continued with me in my temptations ."
"42022028","KAT","და თქუენ ხართ , რომელნი დაადგერით ჩემ თანა განსაცდელთა შინა ჩემთა ."
"42023008","ENG","Herod was very happy to see Jesus . He had wanted to see him for a long time . He hoped to see him perform a miracle ."
"42023008","KAT","ხოლო ჰეროდე ვითარცა იხილა იესუ , განიხარა ფრიად , რამეთუ უნდა მისი ხილვაჲ მრავლით ჟამითგან ამისთჳს , რამეთუ ესმოდა მისთჳს და სწადოდა ხილვად რაჲსამე სასწაულისა ყოფასა მისგან ."
"42023022","ENG","A third time he said to them : » Why , what evil has this man done ? I have found no reason to put him to death . I will therefore chastise him and release him . «"
"42023022","KAT","ხოლო მან მესამედ ჰრქუა მათ : რაჲ ბოროტი უქმნიეს ამას ? არარაჲ ბრალი სიკუდილისაჲ ვპოე ამის თანა . ვსწავლო ეგე და განუტევო ."
"42024006","ENG","» He is not here . He has arisen ! Remember how he spoke to you when he was yet in Galilee ."
"42024006","KAT","არა არს აქა , არამედ აღდგა . მოიჴსენეთ , ვითარ-იგი გეტყოდა თქუენ , ვიდრე იყოღა იგი გალილეას ,"
"42024018","ENG","The one named Cleopas answered him : » Do you travel alone in Jerusalem and not know the things that have happened there these days ? «"
"42024018","KAT","მიუგო ერთმან მათგანმან , რომლისა სახელი კლეოპა , და ჰრქუა მას : შენ ხოლო მწირ ხარ იერუსალჱმს და არა სცანა , რაჲ-ესე იქმნა მას შინა ამათ დღეთა ?"
"42024025","ENG","He said to them : » You are foolish men . You are slow of heart to believe in all that the prophets have spoken !"
"42024025","KAT","ხოლო მან ჰრქუა მათ : ჵ უცნობელნო და მძიმენო გულითა სარწმუნოებისათჳს ყოველსა ზედა , რომელსა იტყოდეს წინაწარმეტყუელნი !"
"42024034","ENG","» The Lord has risen indeed , « they said , » and he appeared to Simon . «"
"42024034","KAT","იტყოდეს რაჲ , ვითარმედ : ნანდჳლვე აღდგა უფალი და ეჩუენა სიმონს ."
"43001034","ENG","» I have seen , and have borne witness that this is the Son of God . «"
"43001034","KAT","და მე ვიხილე და ვწამე , რამეთუ ესე არს ძე ღმრთისაჲ ."
"43003011","ENG","» This is the truth . We speak what we know and witness about what we have seen . But you do not receive our testimony ."
"43003011","KAT","ამენ , ამენ გეტყჳ შენ , რამეთუ : რომელი ვიცით , ვიტყჳთ , და რომელი ვიხილეთ , ვწამებთ , და წამებასა ჩუენსა არა შეიწყნარებთ ."
"43003019","ENG","» This is the judgment , that the light has come into the world . People loved the darkness rather than the light for their works were evil ."
"43003019","KAT","და ესე არს სასჯელი , რამეთუ ნათელი მოვიდა სოფლად , და შეიყუარეს კაცთა ბნელი , ვიდრე ნათელი , რამეთუ იყვნეს საქმენი მათნი ბოროტ ."
"43003032","ENG","» He testifies about what he has seen and heard , but no man accepts his testimony ."
"43003032","KAT","და რომელი იხილა და ესმა , ამას წამებს , და წამებასა მისსა არავინ მიიღებს ."
"43003034","ENG","» For he whom God has sent speaks the words of God . God does not give the spirit by measure ."
"43003034","KAT","და რომელი მოავლინა ღმერთმან , სიტყუათა ღმრთისათა იტყჳს , რამეთუ არა ზომით მოსცა ღმერთმან სული ."
"43004001","ENG","The Lord was aware that the Pharisees had heard that Jesus made and baptized more disciples than John ."
"43004001","KAT","ვითარცა გულისჴმა-ყო უფალმან , რამეთუ ესმა ფარისეველთა , ვითარმედ იესუს უმრავლესნი მოწაფენი უსხენ და ნათელ-სცემს , ვიდრე იოვანეს ,"
"43005006","ENG","Jesus saw him lying there . He knew that he had been sick for a long time . So he asked him : » Do you want to get well ? «"
"43005006","KAT","ესე იხილა იესუ მდებარე და გულისჴმა-ყო , რამეთუ მრავალი წელი აქუს უძლურებასა შინა . ჰრქუა მას იესუ : გნებავსა , რაჲთა განიკურნო ?"
"43005036","ENG","» The testimony I have is greater than that of John . The works I do are the works the Father gave me to accomplish . They testify that the Father has sent me ."
"43005036","KAT","ხოლო მე მაქუს წამებაჲ უფროჲს იოვანესსა , რამეთუ საქმენი , რომელნი მომცნა მე მამამან , რაჲთა აღვასრულნე იგინი , ესევე საქმენი წამებენ ჩემთჳს , რომელთა მე ვიქმ , რამეთუ მამამან მომავლინა მე ."
"43005038","ENG","» You do not have his word dwelling in you . This is because you do not believe in the person he has sent ."
"43005038","KAT","და სიტყუაჲ მისი არა არს თქუენ თანა დადგრომილ , რამეთუ რომელი-იგი მოავლინა ღმერთმან , ესე თქუენ არა გრწამს ."
"43005045","ENG","» Do not think that I will accuse you before the Father . Moses on whom you have set your hope is a plaintiff against you ."
"43005045","KAT","ნუ ჰგონებთ , ვითარმედ მე შეგასმინნე თქუენ მამასა ჩემსა ; არს შემასმენელი თქუენი მოსე , რომელსა თქუენ ესავთ ."
"43006017","ENG","They boarded a boat to travel over the sea to Capernaum . It was dark and Jesus had not yet come to them ."
"43006017","KAT","და შევიდეს ნავსა და მოვიდოდეს წიაღ ზღუასა მას კაპერნაუმდ . და ვითარ შე-ოდენ-რიჟუდებოდა , და არღა მოსრულ იყო მათა იესუ ,"
"43006027","ENG","» Do not work for food that perishes but for food that offers everlasting life . The Son of man will give you this food . The Father , even God , has set his seal upon him . «"
"43006027","KAT","იქმოდეთ ნუ საზრდელსა წარსაწყმედელსა , არამედ საზრდელსა , რომელი ჰგიეს ცხორებად საუკუნოდ , რომელი ძემან კაცისამან მოგცეს თქუენ , რამეთუ ამას მამამან დაჰბეჭდა , ღმერთმან ."
"43006029","ENG","Jesus answered : » This is the work of God , that you have an active faith in the one whom he has sent . «"
"43006029","KAT","მიუგო იესუ და ჰრქუა მათ : ესე არს საქმე ღმრთისაჲ , რაჲთა გრწმენეს , რომელი-იგი მან მოავლინა ."
"43006036","ENG","» I told you . You have seen me and yet do not believe ."
"43006036","KAT","არამედ გარქუ თქუენ , ვითარმედ : მიხილეთ მე და არა გრწამს ."
"43006039","ENG","» This is the will of him that sent me that I should not lose any of those he has given me , but I should raise them up at the last day ."
"43006039","KAT","ხოლო ესე არს ნებაჲ მომავლინებელისა ჩემისა მამისაჲ , რაჲთა ყოველი რომელი მომცა მე , არა წარვწყმიდო მისგან , არამედ აღვადგინო იგი უკუანაჲსკნელსა მას დღესა ."
"43006045","ENG","» It is written in the prophets : Jehovah shall teach them all . Every one who hears the Father and has learned comes to me ."
"43006045","KAT","წერილ არს წინაწარმეტყუელთა შინა , ვითარმედ : იყვნენ ყოველნი ღმრთივ სწავლულ . ყოველსა რომელსა ესმეს მამისა ჩემისაგან და ისწავოს , მოვიდეს ჩემდა ."
"43006046","ENG","» No one has seen the Father . Only he who is from God , He has seen the Father ."
"43006046","KAT","არა თუ მამაჲ ვის უხილავს , არამედ რომელი-იგი არს ღმრთისაგან , ამან იხილა მამაჲ ."
"43007008","ENG","» You go to this feast . I will not go to this feast for my time has not yet come . «"
"43007008","KAT","თქუენ აღვედით დღესასწაულსა ამას , ხოლო მე არა აღვალ დღესასწაულსა ამას , რამეთუ ჟამი ჩემი არღა აღსრულებულ არს ."
"43007051","ENG","» Does our law convict a man without first hearing from him to find out what he has done ? «"
"43007051","KAT","ნუუკუე სჯული ჩუენი დასჯის კაცსა , უკუეთუ არა პირველად ისმინოს მისგან და ცნას , რასა იქმს ?"
"43008038","ENG","» I speak the things that I have seen and heard when I was with my Father . You also do the things that you heard from your father . «"
"43008038","KAT","მე რომელი ვიხილე მამისა ჩემისა თანა , მას ვიტყჳ ; და თქუენ რომელი იხილეთ მამისა თქუენისა თანა , მას ჰყოფთ ."
"43008042","ENG","Jesus said : » If God were your Father you would love me . I came from God ! I have not come from myself . He sent me !"
"43008042","KAT","ჰრქუა მათ იესუ : უკუეთუმცა ღმერთი მამაჲ თქუენი იყო , გიყუარდიმცა მე , რამეთუ ღმრთისაგან გამოვედ და მოსრულ ვარ , რამეთუ არა თავით თჳსით მოსრულ ვარ , არამედ მან მომავლინა მე ."
"43009018","ENG","The Jews did not believe that he had been blind and then received his sight . So they called his parents ."
"43009018","KAT","არა ჰრწმენა ჰურიათა მისთჳს , ვითარმედ ბრმაჲ იყო და აღიხილნა თუალნი , ვიდრემდე მოუწოდეს მამა-დედათა მისთა , რომელმან-იგი აღიხილნა ,"
"43009022","ENG","The parents said these things because they feared the Jews . The Jews had agreed that if any man should confess him to be Christ , he should be put out of the synagogue ."
"43009022","KAT","ამისთჳს ესე თქუეს მშობელთა მისთა , რამეთუ ეშინოდა ჰურიათაგან , რამეთუ შეთქუმულ იყვნეს ჰურიანი , რაჲთა აღ-თუ ვინმე-იაროს იგი ქრისტედ , კრებულისაგან განჴადონ იგი ."
"43011017","ENG","When Jesus arrived he found Lazarus had been in the grave four days ."
"43011017","KAT","და ვითარცა მოვიდა იესუ ბეთანიად , პოვა იგი , რამეთუ ოთხი დღე აქუნდა საფლავსა შინა ."
"43011021","ENG","Martha said to Jesus : » Lord if you had been here my brother would not have died ."
"43011021","KAT","ჰრქუა მართა იესუს : უფალო , უკუეთუმცა აქა იყავ , არამცა მომკუდარ იყო ძმაჲ იგი ჩემი ."
"43011032","ENG","When Mary saw Jesus she fell down at his feet . She said : » Lord ; if you had been here my brother would not have died . «"
"43011032","KAT","ხოლო მარიამ ვითარცა მოვიდა , სადა-იგი იყო იესუ , ვითარცა იხილა იგი , დავარდა ფერჴთა მისთა თანა და ჰრქუა მას : უფალო , უკუეთუმცა აქა ყოფილ იყავ , არამცა მომკუდარ იყო ძმაჲ იგი ჩემი ."
"43011034","ENG","He asked : » Where have you laid him ? « They answered : » Come and see Lord . «"
"43011034","KAT","და ჰრქუა მათ : სადა დასდევით იგი ? ჰრქუეს მას : მოვედ და იხილე ."
"43011039","ENG","Jesus said : » Take away the stone . « Martha , the sister of the dead man said : » Lord by now the body has decayed for he has been dead four days . «"
"43011039","KAT","ჰრქუა მათ იესუ : აღიღეთ ლოდი ეგე . ჰრქუა მას მართა , დამან მის მკუდრისამან : უფალო , ყროდისღა , რამეთუ მეოთხე დღე არს ."
"43011057","ENG","Now the chief priests and the Pharisees had given orders that , if any man knew where he was , he should report it that they might seize him ."
"43011057","KAT","რამეთუ მიეცა მცნებაჲ მღდელთ-მოძღუართა მათ და ფარისეველთა , რაჲთა , უკუეთუ ვინმე უწყოდის , სადა არს , აუწყოს მათ , რაჲთა შეიპყრან იგი ."
"43012018","ENG","For this reason also the crowd met him , for they heard that he had performed this miracle ."
"43012018","KAT","ამისთჳსცა მიეგებვოდა მას ერი იგი , რამეთუ ესმინა , ვითარმედ ესე სასწაული ქმნა იესუ ."
"43012019","ENG","The Pharisees spoke among themselves : » You see that you are not accomplishing anything . Look the world has gone after him . «"
"43012019","KAT","ხოლო ფარისეველთა მათ თქუეს ურთიერთას : ხედავთა , რამეთუ არა ირგებთ არარას ? აჰა ესერა სოფელი ყოველი მივიდა შედგომად მისა ."
"43012023","ENG","Jesus answered : » The time has come for the Son of man to be glorified ."
"43012023","KAT","ხოლო იესუ მიუგო და ჰრქუა მათ : მოიწია ჟამი , რაჲთა იდიდოს ძე კაცისაჲ ."
"43012034","ENG","The crowd answered him : » We have heard from the law that the Christ lives forever . Why do you say the Son of man must be lifted up ? Who is this Son of man ? «"
"43012034","KAT","მიუგო მას ერმან მან და რქუა : ჩუენ გუასმიეს სჯულისაგან , ვითარმედ ქრისტე უკუნისამდე ეგოს . და შენ ვითარ იტყჳ , ვითარმედ ჯერ-არს ამაღლებაჲ ძისა კაცისაჲ ? ვინ არს ესე ძე კაცისაჲ ?"
"43012046","ENG","» I have come as a light to the world . Everyone who believes in me will not remain in darkness ."
"43012046","KAT","მე ნათელი სოფლად მოვივლინე , რაჲთა ყოველსა რომელსა ჰრწმენეს ჩემი , ბნელსა შინა არა დაადგრეს ."
"43012049","ENG","» I spoke not from myself but from the Father who sent me . He has given me a commandment concerning what I should say when I speak ."
"43012049","KAT","რამეთუ მე თავით თჳსით არარას ვიტყოდე , არამედ რომელმან მომავლინა მე , მამამან , მან მომცა მე მცნებაჲ , რაჲ ვთქუა და რასა ვიტყოდი ."
"43013001","ENG","Jesus knew before the feast of the Passover that the time had come for him to leave this world and return to his Father . He loved his own who were in the world to the very end ."
"43013001","KAT","და უწინარეს დღესასწაულისა მის პასექისა იცოდა იესუ , რამეთუ მოიწია ჟამი მისი , რაჲთა განვიდეს ამიერ სოფლით და მივიდეს მამისა , რამეთუ შეიყუარნა თჳსნი იგი ამას სოფელსა შინა და სრულიად შეიყუარნა იგინი ."
"43013015","ENG","» I have given you an example . You should also do as I have done to you ."
"43013015","KAT","რამეთუ სახე მიგეც თქუენ , რაჲთა , ვითარცა-ესე მე გიყავ თქუენ , ეგრეთვე თქუენცა ჰყოფდეთ ."
"43013018","ENG","» I do not speak about all of you . I know whom I have chosen ! This way the scripture may be fulfilled : ‘ He that eats my bread lifted up his heel against me . ’ «"
"43013018","KAT","არა თქუენ ყოველთათჳს ვიტყჳ , რამეთუ მე გიცნი , რომელნი გამოგირჩიენ , არამედ რაჲთა წერილნი იგი აღესრულნენ : რომელი ჭამდა ჩემ თანა პურსა , აღიღო ჩემ ზედა ბრჭალი მისი ."
"43013038","ENG","Jesus answered : » Will you lay down your life for me ? Truly I tell you the cock will not crow till you have denied me three times . «"
"43013038","KAT","მიუგო იესუ და ჰრქუა მას : სული შენი ჩემთჳს დასდვაა ? ამენ , ამენ გეტყჳ შენ : არღარა ეყივლოს ქათამსა , ვიდრემდის უვარ-მყო მე სამ-გზის ."
"43014007","ENG","» If you had known me , you would have perceived my Father also . From now on you understand him and have experienced him . «"
"43014007","KAT","უკუეთუმცა მიცოდეთ მე , მამაჲცამცა ჩემი იცოდეთ . ამიერითგან იცით იგი და გიხილავს იგი ."
"43014009","ENG","Jesus responded : » Have I been with you so long a time and you do not know me Philip ? He who has seen me has discerned experienced perceived the Father . And you say , show us the Father ?"
"43014009","KAT","ჰრქუა მას იესუ : ესოდენ ჟამ თქუენ თანა ვარ , და არა მიცი მე , ფილიპე ? რომელმან მიხილა მე , იხილა მამაჲ ჩემი , და შენ ვითარ მეტყჳ მე : მიჩუენე ჩუენ მამაჲ შენი ?"
"43015003","ENG","» You are clean because of the word that I have spoken to you ."
"43015003","KAT","ხოლო თქუენ აწვე წმიდა ხართ სიტყჳთა მით , რომელსა გეტყოდე თქუენ ."
"43015015","ENG","» I no longer call you servants for the servant does not know what the lord does . I have called you friends ; for all things that I heard from my Father , I have made known to you ."
"43015015","KAT","არღარა გეტყჳ თქუენ მონად , რამეთუ მონამან არა იცინ , რასა იქმნ უფალი მისი . ხოლო თქუენ გარქუ მეგობრად , რამეთუ ყოველი , რაოდენი მესმა მამისა ჩემისაგან , გაუწყე თქუენ ."
"43015022","ENG","» If I had not come and spoken to them , they would not have sin . Now they have no excuse for their sin !"
"43015022","KAT","უკუეთუმცა არა მოვედ და ვეტყოდე მათ , ცოდვაჲმცა არა აქუნდა ; ხოლო აწ მიზეზი არა აქუს ცოდვათა მათთათჳს ."
"43015024","ENG","» If I had not done among them the works that no one else did , they would have no sin . They have seen and hated both my Father and me ."
"43015024","KAT","უკეთუმცა არა ვქმნენ საქმენი იგი მათ შორის , რომელნი სხუამან არავინ ქმნნა , ცოდვაჲმცა არა აქუნდა . ხოლო აწ მიხილეს და მომიძულეს მეცა და მამაჲცა ჩემი ."
"43015027","ENG","» You also bear witness because you have been with me from the beginning . «"
"43015027","KAT","და თქუენცა მოწამე ხართ , რამეთუ დასაბამითგან ჩემ თანა ხართ ."
"43016001","ENG","» I have spoken these things to you that you should not be made to stumble ."
"43016001","KAT","ამას გეტყოდე თქუენ , რაჲთა არა დაჰბრკოლდეთ ."
"43016006","ENG","» Now that I have spoken these things to you , sorrow fills your heart ."
"43016006","KAT","არამედ ამას რაჲ გეტყოდე თქუენ , მწუხარებამან აღავსნა გულნი თქუენნი ."
"43016015","ENG","» All the things the Father has are mine . That is why I said the Spirit takes what I have and declares it to you ."
"43016015","KAT","ყოველი , რაოდენი აქუს მამასა , ჩემი არს ; და ამისთჳს გარქუ თქუენ , რამეთუ : ჩემგან მიიღოს და გითხრას თქუენ ."
"43016021","ENG","» A woman in tribulation has sorrow , because her hour to give birth has come . When she delivers the child , she remembers no more anguish , because of the joy that a man is born into the world ."
"43016021","KAT","დედაკაცი რაჟამს შობნ , მწუხარე არნ , რამეთუ მოიწია ჟამი მისი . ხოლო რაჟამს შვის ყრმაჲ , არღარა მოეჴსენის ჭირი იგი სიხარულითა მით , რამეთუ იშვა კაცი სოფელსა შინა ."
"43016025","ENG","» I have spoken to you in figurative language illustrations and proverbs . The hour comes when I will no longer speak to you in figurative language . I will tell you plainly from the Father ."
"43016025","KAT","ამას იგავით გეტყოდე თქუენ . ხოლო მოვალს ჟამი , ოდეს არღარა იგავით გეტყოდი თქუენ , არამედ განცხადებულად მამისა ჩემისათჳს გითხრა თქუენ ."
"43017001","ENG","Jesus spoke these things and lifted up his eyes to heaven . He said : » Father , the hour has come . Glorify your Son , that the son may glorify you ."
"43017001","KAT","ამას იტყოდა იესუ და აღიხილნა თუალნი თჳსნი ზეცად და თქუა : მამაო , მოიწია ჟამი ჩემი , ადიდე ძე შენი , რაჲთა ძემანცა შენმან გადიდოს შენ ."
"43017002","ENG","» You have given him authority over all flesh that he may give everlasting life to the ones whom you have given him ."
"43017002","KAT","ვითარცა-ესე მოეც მას ჴელმწიფებაჲ ყოველთა ჴორციელთაჲ , რაჲთა ყოველი რომელი მოეც მას , მისცეს მათ ცხორებაჲ საუკუნოჲ ."
"43017006","ENG","» I taught your name to the men whom you gave me out of the world . They were yours and you gave them to me . They have lived by your word ."
"43017006","KAT","გამოუცხადე სახელი შენი კაცთა , რომელნი მომცენ მე სოფლისა ამისგან ; შენნი იყვნეს და მე მომცენ იგინი , და სიტყუჲ შენი დაუმარხავს ."
"43017022","ENG","» I have given them the glory that you gave me in order that they may be one even as we are one ."
"43017022","KAT","და მე დიდებაჲ , რომელი მომეც მე , მივეც მათ , რაჲთა იყვნენ ერთ , ვითარცა ჩუენ ერთ ვართ ."
"43019022","ENG","Pilate answered : » What I have written , I have written . «"
"43019022","KAT","ჰრქუა მათ პილატე : რომელი დავწერე , დავწერე ."
"43020015","ENG","Jesus said to her : » Woman , why do you weep ? Who are you looking for ? « She thought he was the gardener . She said : » Sir , if you have carried him somewhere else tell me where you laid him and I will take him away . «"
"43020015","KAT","ჰრქუა მას იესუ : დედაკაცო , რაჲსა სტირ ? ვის ეძიებ ? მას ეგონა , ვითარმედ მემტილე იგი არს , და ჰრქუა მას : უფალო , უკუეთუ შენ აღიღე იგი , მითხარ მე , სადა დასდევ , და მე წარმოვიღო იგი ."
"43020018","ENG","Mary Magdalene went to tell the disciples : » I have seen the Lord ! He said these things to me . «"
"43020018","KAT","მოვიდა მარიამ მაგდალენელი თხრობად მოწაფეთა მისთა , რამეთუ იხილა უფალი და ესრეთ ჰრქუა მას ."
"44001007","ENG","He replied : » It is not for you to know times or seasons that the Father has set within His own authority ."
"44001007","KAT","ხოლო მან ჰრქუა მათ : არა თქუენი არს ცნობაჲ ჟამთა და წელთაჲ , რომელნი-იგი მამამან დასხნა თჳსითა ჴელმწიფებითა ,"
"44002025","ENG","» David spoke concerning him : ‘ I had Jehovah always before my face , for he is at my right hand , that I should not be shaken ."
"44002025","KAT","რამეთუ დავით იტყჳს მისთჳს : წინაჲსწარ ვხედევდ უფალსა , წინაშე ჩემსა არს მარადის , რამეთუ მარჯულ ჩემსა არს , რაჲთა არა შევიძრა ,"
"44002028","ENG","‘ » You have made known to me the ways of life , and you will fill me with joy with your presence . ’"
"44002028","KAT","მაუწყენ მე , უფალო , გზანი ცხორებისანი და აღმავსო მე სიხარულითა პირისა შენისაჲთა ."
"44002030","ENG","» Therefore being a prophet , and knowing that God had sworn with an oath to him , that of the fruit of his loins , according to the flesh , he would raise up Christ to sit on his throne ."
"44002030","KAT","წინასწარმეტყუელი უკუე იყო და იცოდა , რამეთუ ფიცით ეფუცა მას ღმერთი ნაყოფისაგან მუცლისა მისისა ჴორციელად აღდგინებად ქრისტე და დაჯდომად საყდართა მისთა ."
"44004013","ENG","They observed the confidence of Peter and John . Yet they thought they were uneducated not formally educated and ordinary men . They were amazed and recognized them as having been with Jesus ."
"44004013","KAT","ხოლო იგინი ხედვიდეს რაჲ პეტრესსა მას განცხადებულებასა და იოვანესსა , და უწყოდეს , რამეთუ კაცნი უწიგნონი არიან და უმეცარნი , დაუკჳრდა , იცოდნეს იგინი , რამეთუ იესუჲს თანა იყვნეს ."
"44004016","ENG","They said : » What shall we do to these men ? The fact that a notable miracle has been done by them is evident to all who live in Jerusalem . And we cannot deny it ."
"44004016","KAT","და თქუეს : რაჲ-მე უყოთ კაცთა ამათ , რამეთუ სასწაული განცხადებული იქმნა მათ მიერ , ყოველთა შორის მკჳდრთა იერუსალჱმისათა ჩანს და ვერ ჴელ-გუეწიფების უარისყოფად ?"
"44004020","ENG","» We cannot stop speaking the things we have seen and heard . «"
"44004020","KAT","რამეთუ ჩუენ ვერ ჴელ-გუეწიფების , რომელი-იგი გუესმა და ვიხილეთ , ვითარმცა არა ვიტყოდეთ ."
"44006011","ENG","They secretly induced me to say : » We have heard him speak blasphemous words against Moses , and against God . «"
"44006011","KAT","მაშინ აბირნეს ვინმე კაცნი , რომელნი იტყოდეს , ვითარმედ : გუესმნეს მაგისგან სიტყუანი გმობისანი , რომელთა იტყოდა მოსესთჳს და ღმრთისა ."
"44007034","ENG","» I have seen the affliction of my people in Egypt . I have heard their groaning and have come to deliver them . Come , I will send you into Egypt ."
"44007034","KAT","ხილვით ვიხილე ჭირი ერისა ჩემისაჲ რომელ არს ეგჳპტეს და სულ-თქუმანი მათნი შეისმინეს და გარდამოვჴედ განრინებად მათა , და აწ მოვედ მიგავლინო შენ ეგჳპტედ ."
"44007044","ENG","» Our fathers had the tabernacle of witness in the wilderness , as he had appointed , speaking to Moses , that he should make it according to the fashion that he had seen ."
"44007044","KAT","კარავი იგი საწამებელი იყო მამათა ჩუენთა თანა უდაბნოსა ზედა , ვითარცა-იგი უბრძანა , რომელი-იგი ეტყოდა მოსეს საქმედ მისა მსგავსად ხატისა მის , რომელი-იგი ეტყოდა მოსეს საქმედ მისა მსგავსად ხატისა მის , რომელი-იგი ეხილვა ,"
"44008024","ENG","Simon answered : » Pray to God for me , that none of these things that you have spoken will happen to me . «"
"44008024","KAT","მიუგო სიმონ და ჰრქუა : ილოცეთ თქუენ ჩემთჳს უფლისა მიმართ , რაჲთა არა მოვიდეს ჩემ ზედა , რომელი-იგი თქუენ სთქუთ ."
"44008027","ENG","He went and an Ethiopian eunuch government official , a man of great authority under Candace queen of the Ethiopians , who had the charge of all her treasure , and had come to Jerusalem to worship ."
"44008027","KAT","და აღდგა და წარვიდა . და აჰა ესერა კაცი ჰინდოჲ საჭურისი ძლიერი კანდაკესი დედოფლისა მის ჰინდოეთისაჲ , რომელი იყო ყოველსა ზედა საფასესა მისსა , რომელი-იგი მოსრულ იყო თაყუანის-ცემად იერუსალჱმდ ,"
"44009012","ENG","» He has seen a man named Ananias in a vision . He came in and laid his hand on him that he might receive his sight . «"
"44009012","KAT","და იხილა მან ჩუენებით კაცი სახელით ანანია , რომელი შევიდა და დაასხნა ჴელნი მას ზედა , რაჲთა აღიხილნეს ."
"44009013","ENG","Ananias answered : » Lord , I have heard from many about this man , how much evil he has done to your holy ones at Jerusalem ."
"44009013","KAT","მიუგო ანანია და ჰრქუა : უფალო , მასმიეს მრავალთაგან მის კაცისათჳს , რაოდენი ძჳრი შეაჩუენა წმიდათა შენთა იერუსალჱმს შინა ,"
"44009027","ENG","Barnabas led him to the apostles . He declared to them how he had seen the Lord in The Way , and that he had spoken to him , and how he had preached boldly at Damascus in the name of Jesus ."
"44009027","KAT","ხოლო ბარნაბა წარმოიყვანა იგი და მოჰგუარა მოციქულთა და უთხრა მათ , ვითარ-იგი გზასა ზედა იხილა უფალი და რამეთუ ეტყოდა მას და ვითარ-იგი დამასკეს შინა განეცხადა სახელითა იესუჲსითა ."
"44009038","ENG","Since Lydda was near Joppa , and the disciples had heard that Peter was there , they sent two men to him requesting that he come to them quickly ."
"44009038","KAT","რამეთუ ახს ლუდიაჲ იოპესა , ესმა მოწაფეთა , ვითარმედ პეტრე მუნ არს , და მიავლინნეს მისა ორნი კაცნი და ჰლოცვიდეს , ვითარმედ : ნუ გცონის მოსლვად ვიდრე ჩუენდამდე ."
"44010020","ENG","» Stand up and go down to greet them . Do not doubt for I have sent them ."
"44010020","KAT","არამედ აღდეგ და გარდაგუალე და მივედ მათ თანა და ნურარას ორგულებ , რამეთუ მე მომივლინებიან იგინი ."
"44010022","ENG","They said : » We come from Cornelius the centurion , a righteous man who respects God . He has a good reputation among all the nation of the Jews . A holy angel told him to have you come to his house so he could hear what you have to say . «"
"44010022","KAT","ხოლო მათ ჰრქუეს : კორნილიოს ასისთავმან , კაცმან მართალმან და მოშიშმან ღმრთისამან , რომელი წამებულ არს ყოვლისაგან ნათესავისა ჰურიათაჲსა , ბრძანებაჲ მოიღო ანგელოზისაგან წმიდისა მიყვანებად შენდა სახლსა თჳსსა და სმენად შენგან სიტყუათა ."
"44010033","ENG","» Immediately I sent for you . You have done well for you have come . We are all present before God , to hear all things that are commanded to you from God . «"
"44010033","KAT","და მუნთქუესვე წარმოვავლინენ შენდა და შენ კეთილად ჰყავ , რამეთუ მოხუედ . აწ ესერა ჩუენ ყოველნი მოსრულ ვართ წინაშე ღმრთისა სმენად ყოვლისა ბრძანებულისა შენდა უფლისა მიერ ."
"44011013","ENG","» He showed us how he had seen an angel in his house that stood and said to him , ‘ Send men to Joppa , and call for Simon , whose surname is Peter . ’"
"44011013","KAT","და მითხრა ჩუენ , ვითარ-იგი იხილა ანგელოზი ღმრთისაჲ სახლსა შინა თჳსსა მდგომარე , რომელმან ჰრქუა მას : მიავლინე იოპედ და მოიყვანე შენ სიმონ , რომელსა ჰრქჳან პეტრე ,"
"44013033","ENG","» God has fulfilled this promise to their children by resurrecting Jesus . Just as it is written in the second psalm : You are my Son , today I have become your father ."
"44013033","KAT","ვითარცა ფსალმუნსა მეორესა წერილ არს , ვითარმედ : ძე ჩემი ხარ შენ და მე დღეს მიშობიე შენ ."
"44014011","ENG","Seeing what Paul did , the crowd lifted up their voice , saying in Lycaonian : » The gods have come down to us , becoming like men . «"
"44014011","KAT","ხოლო ერმან მან იხილა რაჲ , რომელი-იგი ქმნა პავლე , აღიმაღლეს ჴმაჲ მათი ჴმითა მით ლუკაონებრითა და იტყოდეს : ღმერთნი მსგავსებულ არიან კაცთა და გარდამოსრულ არიან ჩუენდა ."
"44014026","ENG","They sailed to Antioch , where they had been recommended to the grace of God for the work they completed ."
"44014026","KAT","და მიერ ნავითა მივიდეს ანტიოქიად , ვინაჲცა იგი შევედრებულ იყვნეს მადლითა ღმრთისაჲთა საქმესა მას , რომელიცა აღასრულეს ."
"44014027","ENG","The congregation gathered and reported all God had done with them how he had opened the door of faith to the nations ."
