TokenID,language,paradigm,mode,gold,pred,correct,DtExp,DtRes,DtUniv,DtDTAM,TLTS,TLAspPfv,TLMdIrr,ClNegPol,ClCntfcl,VcPass,ASTrns,ASUnrg,ASUncc,AktState,AktAct,AktAcc,AktAch
43011011,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42010042,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42008039a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43006046b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42001019,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
40001018,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
42007022b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42024023,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
43008042,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
43003018b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
40017012,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40028007a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41009009a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42008002a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1
42002020a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
41015034,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40021016,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40012028,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41012010,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
40026001,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
43003024,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
41006052,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
41010052,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42007045,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
43005022,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41010029,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42023041,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
41002012,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
40009016,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1
41006030,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
43006027,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40003002,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
43002010a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
42013007a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40018015,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42019009,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40006002,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
43006036,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43005037a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
41003021,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42012039c,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,would,would,True,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
42012039b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,would,would,True,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
43005006,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
42005002,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
41004015b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
40022004,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40014004,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42012003b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43008029,deu,partizip,binary,1,1,True,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
42023015,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
42001068b,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43009022,deu,partizip,binary,1,1,True,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
40005027,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42011020,deu,partizip,binary,1,1,True,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
40028020,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43001018,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43007046,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
41010009,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42015032,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
42001068a,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40011021b,deu,partizip,binary,1,1,True,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
40009033,deu,partizip,binary,1,1,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
42024018,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
42010013b,deu,partizip,binary,1,1,True,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
42008048,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41005032,deu,partizip,binary,1,1,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
40018013a,deu,partizip,binary,0,0,True,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1
42015027,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42014022,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
42023022a,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
41014021b,deu,partizip,binary,1,1,True,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
40019006,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42004006,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
43007031,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40019027,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43005033,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40013051,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42024034,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42001049,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40018031,deu,partizip,binary,1,1,True,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
41016008,deu,partizip,binary,1,1,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
42016011,deu,partizip,binary,0,0,True,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
43005045,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40011023a,deu,partizip,binary,1,1,True,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0
43007030,deu,partizip,binary,1,1,True,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
41005034,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42012005,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
42015021,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
43004001,deu,partizip,binary,1,1,True,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
42008035,deu,partizip,binary,1,1,True,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1
41002017,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
40011025b,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40001024,deu,partizip,binary,1,1,True,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
42019046,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41005018,deu,partizip,binary,1,1,True,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
43003013,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
40011025a,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41014009,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40026065,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43002010b,deu,partizip,binary,1,1,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40028006,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
42018021,deu,partizip,binary,1,1,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40019028,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42017010c,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
42019018,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42009008a,deu,partizip,binary,1,1,True,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
41010028b,deu,partizip,binary,1,1,True,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
43005038,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42017010a,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
40003017,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43006045,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
40026024b,deu,partizip,binary,1,1,True,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
43009018b,deu,partizip,binary,1,1,True,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
40028007b,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42019016,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42004018,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41011017,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43008057,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
40011012a,deu,partizip,binary,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
42001001a,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
41016014a,deu,partizip,binary,1,1,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
41001024,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42020039,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
43003034,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41014021a,deu,partizip,binary,0,0,True,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0
42018029,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
40027060,deu,partizip,binary,1,1,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42024006,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42022015,deu,partizip,binary,1,1,True,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
41014041,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40009008,deu,partizip,binary,1,1,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
43010032,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42008056,deu,partizip,binary,1,1,True,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
42015029b,deu,partizip,binary,1,1,True,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43006046a,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
40008029,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
43001034b,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43008033,deu,partizip,binary,1,1,True,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
43011032b,deu,partizip,binary,1,1,True,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
42008039b,deu,partizip,binary,1,1,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42018042,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43003018a,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
43011012,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42022071,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
41005020,deu,partizip,binary,1,1,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
40005043,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42009019,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43005037b,deu,partizip,binary,1,1,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43011011,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42010042,deu,partizip,binary,1,1,True,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42008039a,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43006046b,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42001019,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
40001018,deu,partizip,binary,1,1,True,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
42007022b,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42024023,deu,partizip,binary,1,1,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
43008042,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
41014005b,deu,partizip,binary,0,0,True,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1
40017012,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40028007a,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41009009a,deu,partizip,binary,1,1,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42002020a,deu,partizip,binary,1,1,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
41015034,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40021016,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40012028,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41012010,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
40026001,deu,partizip,binary,1,1,True,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
43003024,deu,partizip,binary,1,1,True,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
41006052,deu,partizip,binary,1,1,True,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
41010052,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42007045,deu,partizip,binary,1,1,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
43005022,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41010029,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42023041,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
41002012,deu,partizip,binary,1,1,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
41006030,deu,partizip,binary,1,1,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
43006027,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40003002,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
43002010a,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40018015,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42019009,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43006036,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43005037a,deu,partizip,binary,1,1,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
43005006,deu,partizip,binary,1,1,True,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
42005002,deu,partizip,binary,1,1,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
41004015b,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
40022004,deu,partizip,binary,1,1,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40014004,deu,partizip,binary,1,1,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42012003b,deu,partizip,binary,1,1,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43008029,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
42023015,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
42001068b,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43009022,deu,inf_prasens_prat,multiclass_required,prat,prat,True,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
40005027,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40011023b,deu,inf_prasens_prat,multiclass_required,prat,prat,True,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
42011020,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
40028020,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43001018,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43007046,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
41010009,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42015032,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
42001068a,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40011021b,deu,inf_prasens_prat,multiclass_required,prat,prat,True,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
40009033,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
42024018,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
42010013b,deu,inf_prasens_prat,multiclass_required,prat,prat,True,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
42008048,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41005032,deu,inf_prasens_prat,multiclass_required,prat,prat,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42015027,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42014022,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
42023022a,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
41014021b,deu,inf_prasens_prat,multiclass_required,prat,prat,True,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
40019006,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42004006,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
43007031,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40019027,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43005033,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40013051,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42010013a,deu,inf_prasens_prat,multiclass_required,prat,prat,True,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
42024034,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42001049,deu,inf_prasens_prat,multiclass_required,prasens,prasens,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42023008,deu,inf_prasens_prat,multiclass_required,prat,prat,True,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
40018031,deu,inf_prasens_prat,multiclass_required,prat,prat,True,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
41016008,deu,inf_prasens_prat,multiclass_required,prat,prat,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
