TokenID,language,paradigm,mode,gold,pred,correct,DtExp,DtRes,DtUniv,DtDTAM,TLTS,TLAspPfv,TLMdIrr,ClNegPol,ClCntfcl,VcPass,ASTrns,ASUnrg,ASUncc,AktState,AktAct,AktAcc,AktAch
41009009a,cmn,compound,binary,0,1,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42008002a,cmn,compound,binary,0,1,False,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
40021016,cmn,compound,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40012028,cmn,compound,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
40026001,cmn,compound,binary,1,0,False,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
43002010a,cmn,compound,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42023015,cmn,you,binary,0,1,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
43001018,cmn,you,binary,0,1,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43007046,cmn,you,binary,0,1,False,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
40026024b,cmn,you,binary,1,0,False,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1
43006046a,cmn,you,binary,0,1,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43005037b,cmn,you,binary,0,1,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43007051,cmn,you,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43006046b,cmn,you,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41012010,cmn,you,binary,0,1,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42023041,cmn,you,binary,0,1,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
40018013b,cmn,you,binary,1,0,False,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
42012039c,cmn,you,binary,0,1,False,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
42001068b,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40011023b,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
40028020,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42015032,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
42001068a,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40018013a,cmn,nullmarked,binary,1,0,False,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1
42023022a,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
41014021b,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
43007031,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42023008,cmn,nullmarked,binary,1,0,False,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
41016008,cmn,nullmarked,binary,1,0,False,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42016011,cmn,nullmarked,binary,1,0,False,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
43005045,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42012005,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
42015021,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
41002017,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40011025b,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40001024,cmn,nullmarked,binary,0,1,False,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
43003013,cmn,nullmarked,binary,0,1,False,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
40019028,cmn,nullmarked,binary,1,0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
42017010c,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42017010a,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
43009018b,cmn,nullmarked,binary,0,1,False,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42004018,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43008057,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42020039,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40027060,cmn,nullmarked,binary,1,0,False,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42022015,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
43011032b,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
43003018a,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
40015032,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
42013016,cmn,nullmarked,binary,1,0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
42001019,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
42007022b,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
42008002a,cmn,nullmarked,binary,1,0,False,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
43003024,cmn,nullmarked,binary,1,0,False,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
41006052,cmn,nullmarked,binary,1,0,False,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42023041,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42013007a,cmn,nullmarked,binary,1,0,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
40018015,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
40018013b,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
42012039c,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
40014004,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42012003b,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
