TokenID,language,paradigm,mode,gold,pred,correct,DtExp,DtRes,DtUniv,DtDTAM,TLTS,TLAspPfv,TLMdIrr,ClNegPol,ClCntfcl,VcPass,ASTrns,ASUnrg,ASUncc,AktState,AktAct,AktAcc,AktAch
40006016,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43013038,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42009019,cmn,le_guo,multiclass_optional,0,le,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42012051,cmn,le_guo,multiclass_optional,0,le,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40008010,cmn,le_guo,multiclass_optional,guo,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43006045,cmn,le_guo,multiclass_optional,guo,0,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
44002030,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
42019037,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
43020012,cmn,le_guo,multiclass_optional,le,0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
41009021,cmn,le_guo,multiclass_optional,le,0,False,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44023001,cmn,le_guo,multiclass_optional,guo,0,False,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41005034,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
44019018,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
43007046,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
45003008,cmn,le_guo,multiclass_optional,guo,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43016033,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
44017031b,cmn,le_guo,multiclass_optional,guo,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44025008,cmn,le_guo,multiclass_optional,guo,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
43003034,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44027024,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41005014,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
43017025,cmn,le_guo,multiclass_optional,0,le,False,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
44023014b,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42007045,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
44016036,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44001007,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44007034a,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
43005022,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42019016,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41002012,cmn,le_guo,multiclass_optional,guo,0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43020025,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42023015,cmn,le_guo,multiclass_optional,guo,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
44007052b,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
40018012,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
40022031,cmn,le_guo,multiclass_optional,guo,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42007022b,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40009033,cmn,le_guo,multiclass_optional,guo,0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
44004027,cmn,le_guo,multiclass_optional,0,le,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
41010052,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41014023,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42018029,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43011046,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
45003012b,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
40020023,cmn,le_guo,multiclass_optional,0,le,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
40014004,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
41010028b,cmn,le_guo,multiclass_optional,le,0,False,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
44023012,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
44023021,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44027021,cmn,le_guo,multiclass_optional,le,0,False,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
42008002b,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
44028027a,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41015034,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44026032b,cmn,le_guo,multiclass_optional,le,0,False,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1
44004020a,cmn,le_guo,multiclass_optional,0,guo,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
44009013b,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42022032,cmn,le_guo,multiclass_optional,0,le,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41010029,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42004006,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
43014009b,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
45005014,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
40011021b,cmn,le_guo,multiclass_optional,le,0,False,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
40005038,cmn,le_guo,multiclass_optional,guo,le,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42013007c,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44019026b,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43009018b,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
40026047,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42023022b,cmn,le_guo,multiclass_optional,guo,le,False,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44008025a,cmn,le_guo,multiclass_optional,le,guo,False,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
42009008a,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
44020028,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43005038,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42024030,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
43016011,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
40028020,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43003013,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
40028018,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
44005026,cmn,le_guo,multiclass_optional,le,0,False,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1
43013015a,cmn,le_guo,multiclass_optional,0,le,False,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43005036,cmn,le_guo,multiclass_optional,guo,le,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45007006a,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
42024018,cmn,le_guo,multiclass_optional,0,guo,False,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
44015016,cmn,le_guo,multiclass_optional,0,le,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40005027,cmn,le_guo,multiclass_optional,guo,le,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40015006,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44009027c,cmn,le_guo,multiclass_optional,0,guo,False,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
43017003,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44021029a,cmn,le_guo,multiclass_optional,le,0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
40027060,cmn,le_guo,multiclass_optional,0,le,False,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
41009013b,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42015029b,cmn,le_guo,multiclass_optional,0,le,False,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
42005026,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
45004018,cmn,le_guo,multiclass_optional,0,guo,False,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
42024004,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
40027046,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43012016,cmn,le_guo,multiclass_optional,le,guo,False,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
41004015a,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
40001018,cmn,le_guo,multiclass_optional,le,0,False,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
43015012,cmn,le_guo,multiclass_optional,le,0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
42023014,cmn,le_guo,multiclass_optional,guo,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
43018035,cmn,le_guo,multiclass_optional,0,le,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43012038b,cmn,le_guo,multiclass_optional,le,0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
43016021,cmn,le_guo,multiclass_optional,0,le,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41006014a,cmn,le_guo,multiclass_optional,0,le,False,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
44017028,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
43020015,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43004001,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
44026024,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,zaojiu,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43015024a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,yi,False,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
40006005,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
40028007a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42006024,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40006016,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43013038,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,zaojiu,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
44028027b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45003008,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43003034,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43017025,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
44023014b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43020018,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40003002,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,yi,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
44001007,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43012023,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43005022,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42008030,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
40018012,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,yi,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45003017,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43011046,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
44023012,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
42010013b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
42018021,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40011021b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
42013007c,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43009018b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
43003013,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
42010019,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42001013,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44016010,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
43011012,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42024004,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
43015012,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
44010014,cmn,suo_de,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
42017010d,cmn,suo_de,binary,0,1,False,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
42009036,cmn,suo_de,binary,0,1,False,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
43006036,cmn,suo_de,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44020036,cmn,suo_de,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
44004020b,cmn,suo_de,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
40003017,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44021033,cmn,suo_de,binary,0,1,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
44003016,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44014026,cmn,suo_de,binary,1,0,False,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
42003019,cmn,suo_de,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
43004018,cmn,suo_de,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
40019006,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42009019,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
44019018,cmn,suo_de,binary,0,1,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
43007046,cmn,suo_de,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
43019006,cmn,suo_de,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
41002012,cmn,suo_de,binary,0,1,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43017002a,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40009033,cmn,suo_de,binary,0,1,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
45003003,cmn,suo_de,binary,0,1,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
43006027,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42009008b,cmn,suo_de,binary,1,0,False,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
43005038,cmn,suo_de,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44028021a,cmn,suo_de,binary,0,1,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
41010009,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43013015a,cmn,suo_de,binary,1,0,False,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43017002b,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43011039b,cmn,suo_de,binary,1,0,False,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43003028,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
44011008,cmn,suo_de,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
45004018,cmn,suo_de,binary,1,0,False,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
44009012,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
43020015,cmn,compound,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42017019,cmn,compound,binary,0,1,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42002020a,cmn,compound,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
43008033,cmn,compound,binary,1,0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
43015024a,cmn,compound,binary,1,0,False,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
43001034b,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43015015a,cmn,compound,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42018042,cmn,compound,binary,0,1,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
44013033a,cmn,compound,binary,0,1,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43003018b,cmn,compound,binary,1,0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
42019037,cmn,compound,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
41009021,cmn,compound,binary,1,0,False,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41005034,cmn,compound,binary,0,1,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40026065,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43016033,cmn,compound,binary,0,1,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43011017,cmn,compound,binary,1,0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
40007028,cmn,compound,binary,1,0,False,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
44007034a,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
42019016,cmn,compound,binary,0,1,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40009033,cmn,compound,binary,1,0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43002010a,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
41010052,cmn,compound,binary,0,1,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
44008027,cmn,compound,binary,1,0,False,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
45003003,cmn,compound,binary,0,1,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
41014064,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44004020a,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
44009013b,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42022032,cmn,compound,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43014009b,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
45005014,cmn,compound,binary,1,0,False,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
42008027,cmn,compound,binary,1,0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
40011023b,cmn,compound,binary,1,0,False,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
42016012,cmn,compound,binary,1,0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
43013015a,cmn,compound,binary,0,1,False,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42024018,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
42005026,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
44006011,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40024043b,cmn,you,binary,0,1,False,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
43003019,cmn,you,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43005037a,cmn,you,binary,1,0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
44022015b,cmn,you,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40008010,cmn,you,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42012039b,cmn,you,binary,0,1,False,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
41002012,cmn,you,binary,1,0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43020025,cmn,you,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40009033,cmn,you,binary,1,0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
44024019,cmn,you,binary,1,0,False,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
42001034,cmn,you,binary,1,0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
40011021b,cmn,you,binary,0,1,False,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
42023022b,cmn,you,binary,1,0,False,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43005036,cmn,you,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43004010,cmn,you,binary,1,0,False,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1
